"label","rate","decay_tau","polyak_from","iter","sec","par","true","bfgs","sgd","polyak","ll_bfgs","ll_sgd","ll_polyak"
"r020_const",0.2,NA,NA,200,2517.26137495041,"dens_0",0.3,0.445736477194628,0.474689642351802,NA,-417.635836851951,-417.689283577393,NA
"r020_const",0.2,NA,NA,200,2517.26137495041,"conn_0",-1,-0.578116247714457,-0.609772261131233,NA,-417.635836851951,-417.689283577393,NA
"r020_const",0.2,NA,NA,200,2517.26137495041,"conn_X1",0.35,0.185569805337406,0.180260737627433,NA,-417.635836851951,-417.689283577393,NA
"r020_const",0.2,NA,NA,200,2517.26137495041,"conn_X2",-0.3,-0.263783594810986,-0.25006413813329,NA,-417.635836851951,-417.689283577393,NA
"r020_const",0.2,NA,NA,200,2517.26137495041,"g0_1",-3.2,-3.38905667495604,-3.41981462532215,NA,-417.635836851951,-417.689283577393,NA
