"iter","ll_batch","ll_full","dens_0","conn_0","conn_X1","conn_X2","g0_1"
25,-910.300515741146,NA,-0.599730885332865,-1.41243011992061,0.263692956944681,-0.283122567476022,-4.59905766832112
26,-880.415662642942,NA,-0.586788550142654,-1.39452213726332,0.262966546067807,-0.287633069025437,-4.58601736074574
27,-877.095874148417,NA,-0.574031606830695,-1.37695625674411,0.263432707074543,-0.291427160550953,-4.57315999839194
28,-874.773571716636,NA,-0.561455951505691,-1.35969180453105,0.260005078991455,-0.294435538111135,-4.56049195569324
29,-873.227653947834,NA,-0.54905763276797,-1.3427694504484,0.258859286119788,-0.294862380952938,-4.54799960293129
30,-865.134733664253,-733.546956452955,-0.536832842188184,-1.32613987469995,0.253573233124751,-0.296580346850523,-4.53568544039914
31,-862.583127120573,NA,-0.524777906688272,-1.30984650856349,0.247679918601873,-0.299051313230431,-4.52353570785029
32,-836.789882047941,NA,-0.512889279468364,-1.29388226317971,0.241927559700901,-0.301384796267279,-4.51154784963713
33,-849.071255363797,NA,-0.501163534428143,-1.27816722122849,0.234673360215469,-0.301329560860078,-4.49973255853843
34,-848.973064566383,NA,-0.489597366405634,-1.26278534425282,0.229182230655002,-0.29969212933443,-4.48807321219763
35,-828.990308770574,NA,-0.478187580679357,-1.24765574237152,0.224007760598213,-0.295921789057323,-4.47657247655719
36,-837.521177004319,NA,-0.466931091924002,-1.23279784478453,0.217688732674444,-0.291440535645179,-4.46522848979982
37,-815.734577053795,NA,-0.455824916535243,-1.21827091935206,0.212390349922051,-0.287673895108342,-4.45402732876384
38,-813.168799547125,NA,-0.444866162018691,-1.20405147715045,0.207617254342071,-0.284727209741855,-4.44296726315435
39,-822.676985971,NA,-0.4340520233737,-1.1900914125236,0.203634004561125,-0.280793864951195,-4.43205332273805
40,-821.184629871063,-678.522439350682,-0.423379783973063,-1.17635451474719,0.198958175224779,-0.275606452273214,-4.42128642181623
41,-823.481350018688,NA,-0.412846814540885,-1.16274274285307,0.193310555061363,-0.26679027575398,-4.41067262619076
42,-819.316838126894,NA,-0.402450578264299,-1.14939305924919,0.186730330523176,-0.258542619727212,-4.40019518793036
43,-795.849816755223,NA,-0.392188611766262,-1.13639342925579,0.181075379419947,-0.2532366505696,-4.38984291709085
44,-787.077387115549,NA,-0.382058510965036,-1.12369738398106,0.176192407644445,-0.249599264335887,-4.37961580867738
45,-797.187563691136,NA,-0.372057933958887,-1.11117420448774,0.171431030007467,-0.243696668680419,-4.36952444565183
46,-779.33948248406,NA,-0.36218461422812,-1.09888493616789,0.166952751000241,-0.237554769894046,-4.35956089552438
47,-782.354059379713,NA,-0.352436349176867,-1.08682572961391,0.161613439535232,-0.231784536965248,-4.34972308470009
48,-775.244202731257,NA,-0.342810997018181,-1.07505315724431,0.156289414190236,-0.227921664445034,-4.34000356651287
49,-768.443142591247,NA,-0.333306466710617,-1.06350657171398,0.1512592417063,-0.223395160817574,-4.3304035099781
50,-768.085061306806,-633.203987401605,-0.323920726180181,-1.05226029307982,0.146480197173465,-0.221159456780481,-4.32091349797336
51,-768.514561920346,NA,-0.314651787955316,-1.04130437407233,0.143240840767722,-0.220318555127312,-4.31153468959084
52,-737.380662271229,NA,-0.305497708855736,-1.03060660928598,0.140431191635759,-0.220713163231182,-4.3022687418466
53,-748.637847479547,NA,-0.296456591030785,-1.02010828267086,0.137086814451358,-0.220726068665267,-4.29311477956563
54,-756.295994613795,NA,-0.287526589732726,-1.00979869932214,0.131944916056333,-0.22058730386797,-4.28407644378176
55,-747.910585453571,NA,-0.278705911229009,-0.999700077161016,0.127475027265405,-0.220053369677265,-4.27514744495961
56,-746.171675310239,NA,-0.269992808114129,-0.989792096952139,0.123075423579674,-0.219341323187604,-4.26632824123341
57,-732.35148709847,NA,-0.261385577802745,-0.980098729113253,0.118695413540621,-0.219323376963533,-4.25761540304267
58,-753.486590224345,NA,-0.252882556330423,-0.970588572496376,0.116361482034235,-0.218045591012068,-4.24901118448747
59,-729.281048655877,NA,-0.244482123744154,-0.961318685896412,0.115697052996885,-0.217687101558676,-4.24050482281562
60,-711.314710384674,-595.79423114937,-0.236182692302068,-0.952254545076224,0.115297206424728,-0.217799861370523,-4.23209935867496
61,-709.80579570757,NA,-0.227982709860541,-0.943440564982074,0.113929127787114,-0.219802270158385,-4.22379161102099
62,-708.259054180115,NA,-0.219880651760989,-0.934821028893113,0.112157417676249,-0.222162546858343,-4.21558240253044
63,-722.080180044012,NA,-0.211875028444448,-0.926340776151836,0.108699514893124,-0.223544219220343,-4.20747435896839
64,-711.601517809495,NA,-0.203964394016322,-0.918065220426326,0.107262001857964,-0.225292766020328,-4.19945888707485
65,-710.146951107863,NA,-0.196147331045324,-0.909933563022258,0.105011844871544,-0.226300264809697,-4.19154302204938
66,-709.60939902164,NA,-0.188422460272744,-0.901947133319865,0.102198086587374,-0.226700876785449,-4.18372088808623
67,-718.721336265509,NA,-0.180788438733757,-0.89407635906785,0.0985964664416479,-0.225650825593094,-4.17599707540156
68,-721.983873806803,NA,-0.17324396337593,-0.8862989582968,0.0956636105304967,-0.222810612012585,-4.16836160088449
69,-704.628124843539,NA,-0.165787772146891,-0.878797653825088,0.092326254597517,-0.223125515304391,-4.16080637002685
70,-702.397766068601,-564.825824866326,-0.158418607609073,-0.871566204539886,0.0900640802699205,-0.225882886093769,-4.1533338295857
71,-697.681452558306,NA,-0.151135219499969,-0.864530412856287,0.0875457862929965,-0.229552440080675,-4.14594523386313
72,-692.321078909978,NA,-0.143936378537578,-0.857638127120279,0.085119645511332,-0.233194263560606,-4.13864232611339
73,-687.045277284234,NA,-0.136820882931067,-0.850874177050636,0.081706089062789,-0.236501634287968,-4.13142555021993
74,-705.058662740917,NA,-0.129787560641383,-0.844182812610231,0.0780092080614366,-0.23816924447585,-4.12429974354958
75,-682.192408349418,NA,-0.122835277622036,-0.83772422032381,0.0761370774581833,-0.241781973269483,-4.11724883299246
76,-673.533310444805,NA,-0.115962904978279,-0.831475882983339,0.0737114180924149,-0.246988778078557,-4.11027301986927
77,-680.235549584681,NA,-0.109169324213152,-0.825290070224354,0.0709369574809436,-0.25073703465285,-4.10338072594161
78,-669.436351858418,NA,-0.102453454422735,-0.819202463567359,0.0686754042099238,-0.253708594075688,-4.0965711172956
79,-668.629619087229,NA,-0.0958142431352435,-0.813241446399929,0.0681194912155254,-0.256228063918301,-4.08984257978059
80,-664.182708764155,-539.146242432231,-0.089250660819809,-0.807458807287476,0.0694295033918845,-0.259706863143816,-4.08318708222362
81,-676.2297866822,NA,-0.0827616876185585,-0.801722302046329,0.0693636142714906,-0.261930334081204,-4.07660891215622
82,-668.759090515099,NA,-0.0763463388531561,-0.79607809979046,0.0702763436807648,-0.263512724494992,-4.07010764023857
83,-663.8391114028,NA,-0.0700036542758144,-0.790517071779144,0.072314988498792,-0.264078289328555,-4.06368447879065
84,-660.663879212568,NA,-0.0637327000848829,-0.785030259230092,0.0733554363321217,-0.26363280639266,-4.0573398576379
85,-639.163732352546,NA,-0.0575325691554501,-0.779693469014077,0.0743580904787755,-0.263678840031096,-4.05106505949439
86,-653.545736462791,NA,-0.0514023638773856,-0.774437630675851,0.0765959723857862,-0.263129352883189,-4.04486212756035
87,-655.165306642176,NA,-0.0453412076401791,-0.76929526172755,0.0779392805179143,-0.262168586534821,-4.03873273823649
88,-645.199981669854,NA,-0.0393482417056636,-0.764254842090075,0.0805807478586691,-0.260544163543831,-4.03267287311827
89,-649.898090024097,NA,-0.0334226261258689,-0.759332321951933,0.0845778199179067,-0.259349505029759,-4.02667448834914
90,-649.314654352177,-517.822856818664,-0.0275635294641776,-0.754518124202546,0.0878764818522612,-0.258469443591216,-4.02074217388333
91,-651.007656383749,NA,-0.0217701312787878,-0.749871501225867,0.0905597568191202,-0.258748811422958,-4.01487410085397
92,-631.159583674514,NA,-0.0160416115146412,-0.745375863494375,0.0932527661610409,-0.259826088611543,-4.00906975532132
93,-640.997197391919,NA,-0.0103771546177887,-0.740989623301932,0.0954551480742384,-0.261469590943354,-4.00332640193643
94,-646.458232476817,NA,-0.00477595540065713,-0.736664108056731,0.0967461530087569,-0.262543064008601,-3.99764565572844
95,-638.866607720294,NA,0.00076276764412073,-0.732447045962806,0.098532960081846,-0.263265818386064,-3.99203169597641
96,-627.407544719416,NA,0.00623978172398403,-0.728357270338329,0.0996815166415049,-0.264339151643169,-3.98648179119289
97,-647.725645477081,NA,0.0116558458065893,-0.724347693441757,0.10115370719333,-0.265139584834244,-3.98099273909658
98,-623.764692487563,NA,0.01701170295389,-0.720447751579869,0.104110803795079,-0.265687192731111,-3.97556459025931
99,-655.335571608264,NA,0.0223080852075972,-0.716676329438562,0.108195718899655,-0.26682850734897,-3.97019344137774
100,-626.023508127852,-500.176321404391,0.0275457223699667,-0.712912413146782,0.110336848466429,-0.266797706688802,-3.96488420755607
101,-638.709035425757,NA,0.0327253123429396,-0.709255852283241,0.111949574491515,-0.26698758585314,-3.95963530263749
102,-622.751024001198,NA,0.0378475454937849,-0.705775570374038,0.113639965069473,-0.268682442284047,-3.9544413423787
103,-623.216905464196,NA,0.0429131219110127,-0.702374346466792,0.115166957029136,-0.269706354552987,-3.9493105412113
104,-637.962617260329,NA,0.0479227236028158,-0.69895651988536,0.116136429246208,-0.269224702705401,-3.94423990416771
105,-633.184117465618,NA,0.0528769996529282,-0.695572134838904,0.117363538026316,-0.267114971786331,-3.93923364137688
106,-628.264955598447,NA,0.0577765733239431,-0.69223000585017,0.118101873551624,-0.264679987656889,-3.93428286325909
107,-616.91894861338,NA,0.0626220543741249,-0.68893830348916,0.118162995325008,-0.261713612687065,-3.92939203717293
108,-612.541488053893,NA,0.0674140388623307,-0.685733310761325,0.117738769562797,-0.259335869189946,-3.92455183092821
109,-617.023302963676,NA,0.0721531219299281,-0.682700186415577,0.118058604534618,-0.258302213494922,-3.91975870962844
110,-621.866230531084,-485.634356234869,0.0768399125408376,-0.679790505576015,0.119000403602643,-0.258514755522729,-3.91501105606367
111,-629.0232762503,NA,0.0814750271967003,-0.676969284358023,0.118715850453483,-0.259591826240383,-3.9103110002281
112,-629.83975651464,NA,0.086059078458829,-0.674155666068884,0.117723364264738,-0.259703808789344,-3.90566678583653
113,-625.877935918901,NA,0.0905926539846707,-0.671468116454317,0.117740262485242,-0.260286215041266,-3.90107421274396
114,-604.065286552679,NA,0.095076344680422,-0.668820275092105,0.116604420854667,-0.260811280187496,-3.89653306850099
115,-642.118547511277,NA,0.0995107272296355,-0.666151173878595,0.115156036650754,-0.260177047888682,-3.89204519163805
116,-607.943503686254,NA,0.103896351854754,-0.663597078046517,0.11490280504953,-0.259943876971289,-3.88760670337967
117,-606.044822068793,NA,0.108233773129695,-0.661176769171968,0.115613210813638,-0.260454705014306,-3.88321644317998
118,-606.152790569821,NA,0.112523553378419,-0.658899022346476,0.114769776254211,-0.262743889591081,-3.8788712200487
119,-604.641398165154,NA,0.11676626655416,-0.656650967227767,0.114338387696708,-0.264358906602887,-3.87457285003388
120,-598.215307337765,-473.617734906844,0.12096246757157,-0.654464716233732,0.115638885930734,-0.265894104452033,-3.8703174257647
121,-601.681546639339,NA,0.125112705035611,-0.652271139211802,0.11609994267607,-0.266343831959235,-3.86611523140212
122,-609.350412282193,NA,0.129217501256401,-0.650059939927298,0.115662412596784,-0.265901394852245,-3.86196153806862
123,-590.525571832186,NA,0.133277354408677,-0.647955869356179,0.116088918267976,-0.266022288349133,-3.85785030014706
124,-603.342028989836,NA,0.13729276895489,-0.645914687920245,0.116497889104518,-0.266406607447274,-3.8537823565431
125,-593.341620270947,NA,0.141264246200829,-0.643919336369295,0.11671371774343,-0.266732738957001,-3.84976129867109
126,-594.189842564503,NA,0.145192279882603,-0.641920672638518,0.116073268368591,-0.26654256693222,-3.84578772975368
127,-596.007115837456,NA,0.149077346122319,-0.64000274180008,0.116196699973663,-0.266833296538442,-3.84185561811439
128,-594.25644988577,NA,0.152919925362867,-0.638067619459377,0.115506923090571,-0.266604641258858,-3.83796811945911
129,-587.151869696026,NA,0.156720479395381,-0.636162147071866,0.115182458724193,-0.266295893623535,-3.83412191960673
130,-601.539115496081,-463.717525745316,0.160479463761579,-0.634199573244434,0.115241553453216,-0.26434065241823,-3.83032176285755
131,-615.875392430344,NA,0.164197304244176,-0.632203678786466,0.114856049467679,-0.261293964669947,-3.82656427566827
132,-593.958720177052,NA,0.167874404770346,-0.630297823280288,0.114826419456777,-0.259035623927152,-3.82284499562045
133,-581.842798631568,NA,0.171511181979175,-0.628407702031758,0.114453907167836,-0.256420151374736,-3.81916515461407
134,-609.450071153815,NA,0.175108042764592,-0.626584086337982,0.115762005814439,-0.254062564487936,-3.81552245402211
135,-599.407702955568,NA,0.178665401496335,-0.62480367580934,0.117126906522734,-0.251654638244253,-3.81192048302438
136,-593.110424467749,NA,0.182183669928003,-0.62304583793936,0.117037008922826,-0.249602815837737,-3.8083552180912
137,-613.675511613196,NA,0.185663254696731,-0.621302327117754,0.115598340215006,-0.247226834299494,-3.80483115283657
138,-575.872948314691,NA,0.189104550219469,-0.619637390425793,0.114166780074066,-0.245817862950945,-3.80134049379955
139,-602.241612853124,NA,0.192507961849261,-0.618003237983706,0.11303341810906,-0.244476446435159,-3.79788404866933
140,-594.009403420016,-455.599598790594,0.195873891426461,-0.616437075841157,0.112251630833827,-0.243351096304866,-3.79446610836438
141,-583.043000625074,NA,0.199202743219935,-0.614866469096673,0.111214430170576,-0.241685607442692,-3.79108520971463
142,-583.799013755773,NA,0.202494906853522,-0.613424782572365,0.110268209297991,-0.241188858661994,-3.78774165907004
143,-573.18514165081,NA,0.205750789903126,-0.612011146347132,0.109181250710887,-0.24065134736019,-3.78443372716773
144,-592.534208282353,NA,0.208970792824588,-0.610677613684168,0.109125138655965,-0.240136991886576,-3.78116603339733
145,-593.418898026019,NA,0.21215531895295,-0.609348395288937,0.109746959005402,-0.239211734137142,-3.77793199173654
146,-575.336101122332,NA,0.215304760242558,-0.608087539913411,0.11021041844495,-0.23896287237833,-3.77473307150063
147,-600.651632071408,NA,0.218419513984187,-0.606868166136983,0.110367712697746,-0.238980378822045,-3.77157009025682
148,-573.247686958885,NA,0.221499974877412,-0.605683751842018,0.110756031313572,-0.239552535022707,-3.7684357173046
149,-596.24317305722,NA,0.224546537718228,-0.604533816856546,0.111599559753239,-0.239542444651238,-3.76534251318594
150,-577.081487010502,-448.905361791428,0.227559587603926,-0.603448725360047,0.112296903436044,-0.239876275927746,-3.76228542892817
151,-592.004582586862,NA,0.230539510960425,-0.602379455417813,0.112457225745418,-0.239672752625085,-3.75926918878502
152,-576.640153357293,NA,0.233486680737077,-0.601380865632976,0.113092617814992,-0.239886636517475,-3.75628316697539
153,-578.354312226004,NA,0.236401473654518,-0.600405241679108,0.113516268620549,-0.240404041871134,-3.753326072369
154,-578.788945200398,NA,0.239284262081733,-0.599453773095025,0.114100063476377,-0.240849004459526,-3.75040239949713
155,-572.433486763213,NA,0.242135412280291,-0.598512117242101,0.114369709385258,-0.241297457739813,-3.74750766832045
156,-591.031632728241,NA,0.244955281675314,-0.597502814154801,0.113653227902735,-0.240423304382887,-3.74464809805297
157,-585.847461622749,NA,0.247744196320452,-0.596541600870075,0.112882397753268,-0.239831177292349,-3.74182003234792
158,-573.371306948579,NA,0.250502485171545,-0.595617545555168,0.111818376078459,-0.239359018998675,-3.73902313318759
159,-566.76300900323,NA,0.253230475797711,-0.594741948233269,0.110079994326749,-0.239306527701411,-3.7362551650632
160,-570.308313916642,-443.41726670916,0.255928497119931,-0.593945871896687,0.109229885199463,-0.239776411392445,-3.73351747965054
161,-578.326839488219,NA,0.258596888603676,-0.593251455949942,0.107916655638059,-0.241335050140135,-3.73081042772078
162,-585.618404268652,NA,0.261236003832665,-0.592554546034859,0.105059381365866,-0.242655559973332,-3.72813547669904
163,-571.274117733806,NA,0.263846180875511,-0.591878843587071,0.102547911616433,-0.244255687823842,-3.72548567978261
164,-571.95321633204,NA,0.266427756444708,-0.591258642398347,0.100018978053114,-0.246804462088981,-3.7228571391825
165,-573.732983453092,NA,0.268981075295867,-0.590730956806727,0.0984516615654233,-0.250400300779254,-3.72025229834791
166,-572.200550492552,NA,0.27150649750074,-0.590180137670812,0.0973609117043411,-0.253215296078251,-3.71767758661648
167,-617.317015124828,NA,0.274004363141662,-0.589523994837304,0.0950618373162266,-0.253982775774492,-3.71513902056227
168,-584.829845354331,NA,0.276474966639717,-0.588802614819284,0.0912489309130169,-0.253748133059782,-3.71262993995407
169,-570.492836034095,NA,0.278918576085069,-0.588100597434594,0.0882046491411877,-0.254175257338478,-3.7101406570268
170,-549.850980406632,-438.932462985251,0.281335468919216,-0.587429658724745,0.0855740007528572,-0.255205174496596,-3.70767000092117
171,-579.305149844246,NA,0.283725929530225,-0.58687222692161,0.0831560879679293,-0.256958909208902,-3.70523021618593
172,-573.330263566861,NA,0.286090260160267,-0.586331352227103,0.0811836607727321,-0.258600791399704,-3.70281781988558
173,-573.74241460429,NA,0.288428758609757,-0.585724105755367,0.0795389150660137,-0.259239112078682,-3.70043314657565
174,-583.254865522105,NA,0.290741698415032,-0.585162447707372,0.0783231213124546,-0.2605448900059,-3.69806959452087
175,-580.98349264585,NA,0.293029362719278,-0.584544671744702,0.0779451034565091,-0.260954856343864,-3.69573290307265
176,-568.043229569911,NA,0.295292014191263,-0.583919638171654,0.0766604719458158,-0.261559726592379,-3.69341811849315
177,-574.340432277985,NA,0.297529912351945,-0.583273536874337,0.0762502943346887,-0.261634995332827,-3.69112773197644
178,-573.688607875049,NA,0.299743305609913,-0.582710871297788,0.0764414670971661,-0.262359483808142,-3.68886392001789
179,-572.706545022212,NA,0.301932458713742,-0.582179304031585,0.0761642495902102,-0.263261608551754,-3.68662622956416
180,-565.971335880497,-435.252075787282,0.304097637642306,-0.581671383976529,0.0763050948086794,-0.264705646239195,-3.68440593567584
181,-558.719561815799,NA,0.306239113156747,-0.58115159219502,0.0767345820264692,-0.265941236645071,-3.68220703662265
182,-564.118135319105,NA,0.30835714680462,-0.58070563343086,0.0772659781263921,-0.267876594845604,-3.68003137075657
183,-562.487733597292,NA,0.310452013116596,-0.580233779900686,0.078338977658621,-0.269184564699532,-3.67788257386009
184,-566.907830638032,NA,0.312523971293242,-0.579773619024271,0.0788054620794184,-0.270319694126393,-3.67576160347186
185,-574.321865577907,NA,0.314573274989532,-0.579268341078425,0.079070233721889,-0.270529731605708,-3.67366833861363
186,-572.593711990731,NA,0.316600156705792,-0.578811351287702,0.0796089463055788,-0.270970727537556,-3.67159964092297
187,-566.966358709787,NA,0.318604855611084,-0.578355704700689,0.0809909545543419,-0.271265333877191,-3.66954778141923
188,-569.215687564836,NA,0.32058760538465,-0.577881181771063,0.0835386674814176,-0.270963276373028,-3.6675177018213
189,-566.657177966431,NA,0.322548628196835,-0.577415947073762,0.0860584697729954,-0.270506885582523,-3.66550998062812
190,-557.916780572076,-432.167960576061,0.324488143200843,-0.576973633778314,0.0886170839241249,-0.269956498003988,-3.66352754730028
191,-580.681502740857,NA,0.326406369949351,-0.57662700585589,0.0927861692622574,-0.270428691931566,-3.66156134071745
192,-576.492271627387,NA,0.328303552956177,-0.576220908287879,0.0970803092403828,-0.269856772587985,-3.65961797982351
193,-564.962573559064,NA,0.330179912249284,-0.575819705802792,0.101058871466093,-0.26916628372994,-3.65769474825876
194,-575.114127395051,NA,0.332035663815555,-0.575371652342648,0.105690092754554,-0.267740573908903,-3.65578955932911
195,-564.945043062748,NA,0.333871007974982,-0.575007887764367,0.110580473387132,-0.267409032395394,-3.65389660225252
196,-556.502702210397,NA,0.33568616790816,-0.574693826217456,0.11551527687562,-0.2674866987743,-3.65202115450394
197,-564.613395218966,NA,0.337481374564666,-0.574369802710803,0.119701370917329,-0.26743043445987,-3.65016416487751
198,-553.167231782907,NA,0.339256849556058,-0.574098202356111,0.12404316731806,-0.267546918797246,-3.6483250426751
199,-562.600885283002,NA,0.341012818896732,-0.573738693635874,0.127791454912803,-0.266338035404709,-3.64650610585924
200,-551.425240559616,-429.591496955155,0.342749475023521,-0.573466762156019,0.131598706598584,-0.266140687888231,-3.64470081527328
