"iter","ll_batch","ll_full","dens_0","conn_0","conn_X1","conn_X2","g0_1"
68,-804.801661840921,NA,-0.173233244879982,-0.89230266645272,0.0927869909752606,-0.2798693873344,-4.16760528963306
69,-782.697691561716,NA,-0.165774384868707,-0.885153915382993,0.0874552343200325,-0.283448031408927,-4.16003906353409
70,-776.894809745363,-564.75686630644,-0.158402341568823,-0.877962572932223,0.0828439425517422,-0.284099786489028,-4.15256770030996
71,-781.595839109392,NA,-0.151115894474732,-0.870994924128117,0.0794826394750415,-0.286014370000183,-4.14517799074717
72,-778.51162666927,NA,-0.143913835483659,-0.86410139336323,0.0776604837484303,-0.286349957911984,-4.137883639629
73,-754.631304655313,NA,-0.136794994898995,-0.857338824970864,0.0764389069501377,-0.286808135812298,-4.13066824274199
74,-756.8681475342,NA,-0.129758227276482,-0.850762045653546,0.0756438810411856,-0.288174205042458,-4.12353111836281
75,-747.83935090079,NA,-0.122802401629463,-0.844352505453222,0.0755504704396137,-0.289951429439699,-4.11647124329014
76,-787.534504046483,NA,-0.115926406046289,-0.83793458932432,0.0745881766249549,-0.289318018029257,-4.10950504402929
77,-753.776807822254,NA,-0.109129176114625,-0.831714200997649,0.0736511356346284,-0.289481836315333,-4.1026195360498
78,-741.653822755226,NA,-0.102409657278588,-0.825673952308947,0.0709773714107877,-0.290059461075092,-4.09581393122535
79,-739.742741402412,NA,-0.0957668097814908,-0.819766172418172,0.0702157579077583,-0.29039121023892,-4.08909030571472
80,-742.112845216409,-539.11218107327,-0.0891996144266292,-0.81400845503579,0.0708513348574476,-0.291312196567299,-4.08243753157217
81,-754.408855544901,NA,-0.0827070660052188,-0.808160169300665,0.071546537578709,-0.289332304402857,-4.07587227499826
82,-737.369136994694,NA,-0.0762882130742413,-0.802322434028597,0.0749666300725726,-0.28565842566117,-4.06939216497397
83,-737.916609919015,NA,-0.0699421370913579,-0.796625173404832,0.0789873162458176,-0.28205193224767,-4.06298276993349
84,-738.088751218728,NA,-0.0636679313787995,-0.791198072038909,0.0834232369268421,-0.280201925397402,-4.05664102359977
85,-708.004793934128,NA,-0.0574646797260593,-0.785993046039061,0.088175557083053,-0.2799608453786,-4.05036132249662
86,-735.33049683991,NA,-0.0513314632380989,-0.780922498545207,0.0924215263102889,-0.279676864953215,-4.04415478248272
87,-722.431776608467,NA,-0.0452673792131399,-0.776120418572258,0.0960545259465087,-0.281798664676539,-4.03800794938096
88,-729.1260559358,NA,-0.0392715141606533,-0.771577366456024,0.0994806733784317,-0.285246468154603,-4.03192952172629
89,-732.095109370688,NA,-0.0333429533226462,-0.767115363804818,0.101115846791602,-0.288756213593076,-4.0259191288329
90,-727.171959763254,-517.762608623043,-0.0274808047151925,-0.762707145174548,0.104631785458337,-0.291316219669304,-4.01997594089659
91,-716.474130275649,NA,-0.0216842044547843,-0.758304410579446,0.106825558392874,-0.293105171714774,-4.01409753247725
92,-706.716386573687,NA,-0.0159523207596919,-0.753942058114347,0.109254317202626,-0.29414466233167,-4.00828640349263
93,-713.684407957662,NA,-0.0102843469528852,-0.749568677233551,0.111810717345642,-0.293935129671892,-4.0025421722268
94,-720.879539536453,NA,-0.00467950795911992,-0.745362667555751,0.115086196726199,-0.293959173259275,-3.99686495777223
95,-712.115193849221,NA,0.00086296787830468,-0.741279084606776,0.117678430050037,-0.294648950092446,-3.99124762310808
96,-715.58953046061,NA,0.0063438464631542,-0.737291028226415,0.120917087778334,-0.295110229601566,-3.98569324303704
97,-716.517690810784,NA,0.01176388028328,-0.733418575710059,0.123945610117899,-0.295620354864025,-3.98020113459633
98,-705.720280622327,NA,0.017123811353833,-0.729706516642268,0.126485455714267,-0.296842586687523,-3.97476466560389
99,-702.37706000148,NA,0.0224243788930915,-0.726202468147606,0.128616419100406,-0.299251752442455,-3.96938555334512
100,-736.327445142104,-500.158925129239,0.0276663275104988,-0.722602440149921,0.130387356750819,-0.299495470023851,-3.9640714995678
101,-703.700085061175,NA,0.0328503546307373,-0.719051706145871,0.132386873585359,-0.299332722187096,-3.95881061927123
102,-720.896873604627,NA,0.0379771400341894,-0.715574725253206,0.131933641325181,-0.29971592774686,-3.95361066367359
103,-706.149461885314,NA,0.043047354520184,-0.712061652263892,0.131282606137032,-0.298469792942968,-3.94847855242339
104,-704.907429357963,NA,0.0480616366968618,-0.708603292939181,0.129497433084181,-0.297143531620935,-3.943402995503
105,-689.486980337236,NA,0.0530206129384015,-0.705265634962649,0.128842469955672,-0.295805921020573,-3.93838283177976
106,-705.576004742153,NA,0.0579249078338021,-0.701970922807467,0.128008747596216,-0.294009910059965,-3.93342343045648
107,-695.19409738393,NA,0.0627751325298514,-0.698872512200686,0.126384763960072,-0.293593614273716,-3.92851408583573
108,-699.456614877967,NA,0.0675719112660881,-0.695931608518618,0.124884531738523,-0.29365320582175,-3.92366628588647
109,-684.073066030658,NA,0.0723158724316913,-0.693083082487602,0.123885233388383,-0.293849097442408,-3.91887073753636
110,-694.227417724674,-485.57936946779,0.0770076384344735,-0.690382688265628,0.123077098658174,-0.294921845328303,-3.91412569231277
111,-703.876584891266,NA,0.081647836767132,-0.687655833954592,0.120850465844572,-0.295272564162898,-3.90943368524406
112,-707.565481211263,NA,0.0862370666123189,-0.684920278110653,0.117458922371218,-0.294586613641036,-3.90480686601851
113,-685.07301962421,NA,0.0907759023828893,-0.682109305429712,0.113840782759305,-0.292684321364585,-3.90023183853455
114,-681.534808932644,NA,0.0952648880199898,-0.679289636205966,0.110989390610974,-0.290096419154753,-3.89570898614912
115,-699.407053484178,NA,0.0997045522689515,-0.676434431456556,0.10714665339289,-0.286966124793026,-3.89123342213165
116,-682.010626600731,NA,0.104095404769361,-0.673671855909009,0.104343881194834,-0.284504622939189,-3.88680466944114
117,-708.741702140808,NA,0.108437964393351,-0.671044186733412,0.103278595716869,-0.282582004147151,-3.88242284085126
118,-664.746497676367,NA,0.112732760179954,-0.668522154936661,0.101767157702929,-0.281739489449235,-3.8780821574367
119,-704.1457198332,NA,0.116980328805078,-0.665889944606149,0.100805028609095,-0.278531172894798,-3.87380228724158
120,-679.412410144709,-473.559369644829,0.121181164996466,-0.663255932900324,0.100688165094535,-0.275264848586313,-3.86956177148469
121,-675.568998176665,NA,0.125335755334921,-0.660581739822519,0.100792539889766,-0.271117669843775,-3.86537014097009
122,-675.104083768052,NA,0.129444567747822,-0.657991043228339,0.101813532417884,-0.267614975459559,-3.86121656859741
123,-693.005291435401,NA,0.133508078034468,-0.655557973975614,0.102371950447721,-0.264973898539469,-3.85711147590976
124,-677.129173279149,NA,0.137526775965342,-0.653327823822294,0.102677480901191,-0.26414385444013,-3.85304622545996
125,-680.847250781397,NA,0.141501175770409,-0.651200342874241,0.104683140969502,-0.263207985525772,-3.8490330184855
126,-689.684550734956,NA,0.145431791816799,-0.649086157854347,0.106679347045032,-0.261720513348238,-3.84506842159836
127,-664.590212981136,NA,0.149319122332151,-0.646984920258298,0.108085994140358,-0.260633022141204,-3.84113802659402
128,-674.925274228256,NA,0.153163656585991,-0.644864056440299,0.109266517124049,-0.258818342569501,-3.83725571681962
129,-667.894160910721,NA,0.156965864526086,-0.642694402388074,0.110146800387681,-0.255997775915437,-3.83341713981621
130,-667.06826965246,-463.651613635915,0.160726191681958,-0.640639739732119,0.111237506734206,-0.254048234910888,-3.82961536006272
131,-691.557492025203,NA,0.164445094171081,-0.638795168906625,0.112369781228113,-0.25310077148411,-3.82586221764538
132,-677.788210156738,NA,0.168123048179104,-0.636939749777542,0.113022290154976,-0.251611380875318,-3.82215181181685
133,-682.469927647209,NA,0.171760511171146,-0.635192750371377,0.114719472746641,-0.250599627882684,-3.81847668243362
134,-675.103322501492,NA,0.175357946036643,-0.633554403744204,0.115603866655251,-0.25049494432799,-3.81483624189005
135,-663.458395747798,NA,0.178915819787706,-0.632046286621032,0.115893480435691,-0.251386260118736,-3.81123739826265
136,-666.865255477876,NA,0.182434608190011,-0.630500449524864,0.11541004321561,-0.25163464052269,-3.80767390767876
137,-681.82043780909,NA,0.185914760896059,-0.628960342407188,0.114978444631985,-0.25112229326676,-3.80415437897213
138,-663.315598199434,NA,0.189356710341823,-0.627514358432652,0.114480036967062,-0.251682707077486,-3.80066420338034
139,-658.333400033696,NA,0.192760897115725,-0.626215794155965,0.114273743851821,-0.253300157233604,-3.7972105631906
140,-663.390190180449,-455.502348133077,0.196127775892219,-0.624892092701623,0.113843830476763,-0.254340786165065,-3.79379566557308
141,-650.308540162427,NA,0.199457780658013,-0.623658526220548,0.114270977714723,-0.255986383726539,-3.7904145017373
142,-652.920238901662,NA,0.202751351243384,-0.622379427111518,0.114816099430693,-0.257245888499784,-3.78706184992211
143,-656.993268122702,NA,0.206008906613816,-0.621185866355325,0.115821784383206,-0.258794138660249,-3.78374551542616
144,-653.698163459672,NA,0.209230867978815,-0.619935149456955,0.117832792982624,-0.259326796341687,-3.78046721565241
145,-667.853424240234,NA,0.212417633713231,-0.618607863086998,0.12006985532244,-0.258729517165195,-3.77722326832481
146,-660.332936360967,NA,0.215569574880301,-0.617316032984339,0.12105219873387,-0.257957688849887,-3.77402420325086
147,-648.913026065842,NA,0.21868705638757,-0.616140414182101,0.121941916950489,-0.257649994010293,-3.77086501430388
148,-637.673650339548,NA,0.221770453748947,-0.614935929720013,0.12249361638263,-0.256763494908769,-3.76773951401818
149,-668.290779559499,NA,0.224820125030582,-0.613869776552289,0.124329722883058,-0.256666958327886,-3.764642537812
150,-645.836171279926,-448.780150454001,0.227836446480374,-0.612820682816125,0.126415481574799,-0.256743635095176,-3.76157156625375
151,-649.755056866752,NA,0.230819789439826,-0.61172805095513,0.128271885277455,-0.256185446536012,-3.75853600009832
152,-631.384430464326,NA,0.233770506798032,-0.610808230626905,0.129985765833356,-0.257575866008425,-3.75552122608566
153,-669.486392104906,NA,0.236688980156113,-0.609793366899136,0.131173623712679,-0.257501758571742,-3.75254379155133
154,-654.777359732507,NA,0.239575555730241,-0.608711326666961,0.131690166170534,-0.256960843218304,-3.74959607022627
155,-659.06119945537,NA,0.242430559868901,-0.607761104891206,0.133771220978377,-0.256822643127904,-3.74668124596857
156,-692.259811307966,NA,0.245254336932804,-0.606992051019299,0.135875794933656,-0.257796645052737,-3.74380192902118
157,-638.570034445845,NA,0.248047255300791,-0.606299487464413,0.138474012239174,-0.259539811960877,-3.74094641098451
158,-648.911314688134,NA,0.250809690980292,-0.605487669791337,0.139946503916158,-0.26010702269474,-3.73812622278048
159,-658.640542177116,NA,0.253541982628922,-0.604715761981553,0.141671367177389,-0.26083883308227,-3.73533320791895
160,-641.591593789629,-443.256383999318,0.256244468233443,-0.603992662470809,0.143648962908438,-0.261405624331156,-3.7325708143202
161,-647.820182161204,NA,0.25891748230621,-0.603304190549511,0.145268223719197,-0.262102928118763,-3.72983690666446
162,-638.619859878406,NA,0.261561355651625,-0.602633704540949,0.147409903108849,-0.262817148693999,-3.7271263375152
163,-667.387260906526,NA,0.264176415156941,-0.601832288398145,0.148746348909303,-0.261701584583888,-3.72445493556004
164,-630.793011270791,NA,0.266762946153665,-0.601119723730829,0.150395013028516,-0.261019162211383,-3.72181034396371
165,-655.589724692607,NA,0.269321245505343,-0.600450126962779,0.152119730578069,-0.260621447579639,-3.71918933541932
166,-651.60957189285,NA,0.271851612645968,-0.599792972791712,0.152735077961458,-0.260286683278674,-3.71659721436986
167,-652.612046994969,NA,0.274354339560954,-0.599273472547923,0.152345803711409,-0.261273284506514,-3.71403039172909
168,-670.818100823386,NA,0.276829737596582,-0.598611409552325,0.150752286227746,-0.261349859690096,-3.7114878748462
169,-650.117330058112,NA,0.279278081812862,-0.597973777254685,0.149650096869454,-0.261123572227776,-3.70897755466768
170,-658.374048763567,-438.726032097262,0.281699646607597,-0.597373012967975,0.148273332749057,-0.260617332829396,-3.70650257125517
171,-640.201134279831,NA,0.284094704115045,-0.59673576430951,0.147779459397721,-0.259907584061571,-3.70404751364094
172,-647.985869370077,NA,0.286463520337598,-0.596183788586988,0.147215555849877,-0.259916851128708,-3.70161791291603
173,-631.62513150149,NA,0.288806375138867,-0.595601287399878,0.147175164935027,-0.259301704392834,-3.6992173066338
174,-640.021024703188,NA,0.291123536850117,-0.595064878114775,0.147451500221493,-0.259084685929768,-3.69683500948981
175,-651.338215571086,NA,0.293415279144259,-0.59463050510964,0.147240454823543,-0.259603529820664,-3.69447837767299
176,-644.229910238747,NA,0.295681888033687,-0.594170099146873,0.147371996192973,-0.260113396091522,-3.69213855174687
177,-643.544141336168,NA,0.297923641127727,-0.593678477277859,0.147584152321492,-0.260057814197305,-3.68982524821376
178,-641.423653410895,NA,0.300140801849599,-0.593150047390338,0.148016234513085,-0.259844547272234,-3.68753399495937
179,-637.05843028755,NA,0.302333625317541,-0.592691079124262,0.1495593426186,-0.259910159445968,-3.68526273857871
180,-647.915052455675,-435.001879847366,0.304502377446479,-0.592324248440712,0.149777043428726,-0.261209702665041,-3.68301200312876
181,-645.857123489494,NA,0.306647337302814,-0.591909363614667,0.149649907011918,-0.262485473746999,-3.68077548425077
182,-627.142926437738,NA,0.308768769322706,-0.591464156243789,0.148900215875425,-0.263505539600865,-3.67856079571284
183,-629.087344614944,NA,0.310866923776203,-0.590954782211997,0.147795565778623,-0.263795670681451,-3.67637125048328
184,-661.812542508595,NA,0.312942030801106,-0.590387803454721,0.146486565359277,-0.263351228347048,-3.67421256657926
185,-625.023149940634,NA,0.314994305340476,-0.589907335016149,0.145428469439159,-0.262983349191024,-3.67208167765917
186,-639.649101276281,NA,0.317023973190244,-0.589402774451348,0.14354682253888,-0.262344908131841,-3.66997860557586
187,-642.129035143597,NA,0.319031250611372,-0.588993511953152,0.142266476414615,-0.2622072681411,-3.66789546362917
188,-650.303357578457,NA,0.321016370475625,-0.588521598624375,0.139799272964563,-0.262219558388901,-3.6658282865209
189,-632.632433187067,NA,0.322979552753972,-0.588049111942508,0.136970317811834,-0.262019651564553,-3.66378323649128
190,-634.346975441684,-431.939834459446,0.324921011441204,-0.587495285462619,0.134912233160358,-0.260762238242193,-3.6617597518444
191,-657.358179643927,NA,0.32684094075671,-0.586939705846778,0.13215426321275,-0.259673520158118,-3.65976193380318
192,-636.023047077777,NA,0.328739536604874,-0.586394781150422,0.129583705549902,-0.258805979525791,-3.65778028116855
193,-647.269037811953,NA,0.33061699885952,-0.585769277474272,0.12711433337499,-0.257192821232824,-3.65581732303757
194,-651.423721341584,NA,0.332473509307405,-0.585153135237826,0.124278848868397,-0.255610570943519,-3.65387235888215
195,-640.237428226741,NA,0.334309250189198,-0.584566118470451,0.122452400581418,-0.254066039609309,-3.65194863556441
196,-644.006300485106,NA,0.33612441254728,-0.583952425548706,0.119906339743478,-0.252242448417422,-3.65004812472023
197,-641.870957099175,NA,0.337919179494427,-0.583358400074782,0.117924570389585,-0.250586646790301,-3.6481631637823
198,-631.595451680349,NA,0.339693739956347,-0.582910975760256,0.116712274636199,-0.249937861726023,-3.64629974037146
199,-645.472851039652,NA,0.341448313691328,-0.582588692138348,0.115402987696036,-0.249975420553107,-3.64446313211209
200,-657.009092435692,-429.482687300766,0.34318313995109,-0.582271391944699,0.114451865558334,-0.250013938241837,-3.64264464838376
