"label","rate","decay_tau","polyak_from","iter","sec","par","true","bfgs","sgd","polyak","ll_bfgs","ll_sgd","ll_polyak"
"r050_const",0.5,NA,NA,200,2615.00688195229,"dens_0",0.3,0.445736477194628,0.477656799840392,NA,-417.635836851951,-417.708866574194,NA
"r050_const",0.5,NA,NA,200,2615.00688195229,"conn_0",-1,-0.578116247714457,-0.595796705466934,NA,-417.635836851951,-417.708866574194,NA
"r050_const",0.5,NA,NA,200,2615.00688195229,"conn_X1",0.35,0.185569805337406,0.161556926622077,NA,-417.635836851951,-417.708866574194,NA
"r050_const",0.5,NA,NA,200,2615.00688195229,"conn_X2",-0.3,-0.263783594810986,-0.256041000441024,NA,-417.635836851951,-417.708866574194,NA
"r050_const",0.5,NA,NA,200,2615.00688195229,"g0_1",-3.2,-3.38905667495604,-3.4239019941131,NA,-417.635836851951,-417.708866574194,NA
