"iter","err","ll","dens_0","conn_0","conn_X1","conn_X2","g0_1","step_dens_0","step_conn_0","step_conn_X1","step_conn_X2","step_g0_1","grad_dens_0","grad_conn_0","grad_conn_X1","grad_conn_X2","grad_g0_1"
1,1.59094332504478,-973.228534317255,-0.980000000000833,-1.97000000000541,0.0299999999748671,-0.0299999999808686,-4.98000000000082,0.019999999999167,0.0299999999945879,0.0299999999748671,-0.0299999999808686,0.0199999999991762,240.098141321141,55.431818782381,11.93654927647,-15.6810348346426,242.791845910233
2,1.57094332851141,NA,-0.960000014279215,-1.940000181878,0.0599329955862569,-0.0599583266246552,-4.96000000346745,0.0199999857216177,0.0299998181274099,0.0299329956113898,-0.0299583266437866,0.0199999965333696,239.524287159156,55.0466652828163,10.4415847647488,-14.1112626545237,242.505758192237
3,1.55094333784749,NA,-0.940000054092343,-1.91000084017488,0.0897226923891216,-0.0898314678236737,-4.94000001280353,0.0199999601868719,0.0299993417031178,0.0297896968028648,-0.0298731411990185,0.0199999906639225,238.925431366397,54.5439346990406,8.9183577665608,-12.5118221251341,242.216485497693
4,1.53094335573062,NA,-0.920000132134697,-1.88000245491922,0.119253621444033,-0.119558022442741,-4.92000003068666,0.0199999219576465,0.0299983852556661,0.029530929054911,-0.0297265546190668,0.0199999821168721,238.300589015807,53.9254978389181,7.37312675482826,-10.8881637095237,241.918492042714
5,1.51094338531447,NA,-0.900000262651154,-1.85000573451494,0.148351098542341,-0.149051266874549,-4.90000006027051,0.0199998694835427,0.0299967204042812,0.0290974770983079,-0.0294932444318085,0.019999970416149,237.648762007439,53.19523776393,5.81422830805423,-9.2466420449,241.605905335973
6,1.49094343047934,NA,-0.880000461555851,-1.8200116524513,0.176752114091407,-0.178188574084257,-4.88000010543538,0.019999801095303,0.0299940820636412,0.0284010155490668,-0.0291373072097075,0.019999954835134,236.968940997713,52.3595198342264,4.25301622954066,-7.5947155232825,241.272465465272
7,1.47094349614942,NA,-0.860000746557112,-1.79002147083699,0.204066572926596,-0.206796638115316,-4.86000017110546,0.0199997149987394,0.0299901816143032,0.0273144588351884,-0.0286080640310593,0.0199999343299181,236.260106710233,51.4278519199252,2.70519715741102,-5.94120537812159,240.911474027143
8,1.45094358869814,NA,-0.840001137289049,-1.76003674038676,0.22973533871699,-0.23463167948493,-4.84000026365418,0.0199996092680628,0.0299847304502301,0.0256687657903939,-0.0278350413696141,0.0199999074512764,235.521229544702,50.4137546795391,1.19256372158816,-4.29663565341798,240.515773747347
9,1.43094371645996,NA,-0.820001655451047,-1.73005926292404,0.253008596976837,-0.261355115399902,-4.820000391416,0.0199994818380018,0.029977477462727,0.0232732582598469,-0.0267234359149717,0.019999872238183,234.751265377326,49.3357188543087,-0.255218175198024,-2.6737159635104,240.077846661961
10,1.4109438903463,-870.575696289559,-0.800002324957615,-1.70009100198286,0.272992109199651,-0.286508984655321,-4.80000056530235,0.0199993304934325,0.0299682609411742,0.0199835122228146,-0.0251538692554194,0.0199998261136542,233.949143929522,48.2177648666493,-1.59992839257939,-1.08813231236127,239.590221256094
11,1.39094412450486,NA,-0.780003172103385,-1.67013393637651,0.288807637874861,-0.309503505316692,-4.7800007994609,0.01999915285423,0.0299570656063475,0.0158155286752096,-0.0229945206613707,0.0199997658414415,233.113745006222,47.0885718254976,-2.79749230230664,0.440063256519352,239.046464132571
12,1.37094443685863,NA,-0.760004225751242,-1.64018987610767,0.299835106030651,-0.329640640828142,-4.76000111181467,0.0199989463521424,0.0299440602688403,0.0110274681557899,-0.0201371355114501,0.0199996876462369,232.243860072003,45.9780309654434,-3.80614141135993,1.88438002282965,238.442851206173
13,1.35094484927277,NA,-0.740005517554661,-1.61026028999592,0.305890083973208,-0.346201143557305,-4.74000152422881,0.0199987081965818,0.029929586111756,0.00605497794255726,-0.0165605027291627,0.0199995875858544,231.338143448738,44.911522371649,-4.59809789958854,3.2102484715324,237.780106322134
14,1.3309453871501,NA,-0.720007082226889,-1.58034620231984,0.307212521166813,-0.358594630798141,-4.72000206210614,0.0199984353277715,0.0299140876760821,0.00132243719360471,-0.0123934872408368,0.0199994621226759,230.395064700133,43.9046251142372,-5.16723751388781,4.37662133549566,237.063871726377
15,1.31094607849899,NA,-0.700008957868486,-1.55044818920208,0.304309469213855,-0.366511203467526,-4.70000275345503,0.0199981243584034,0.0298980131177571,-0.00290305195295802,-0.00791657266938452,0.0199993086511114,229.412877126833,42.9610892763321,-5.52664838551209,5.3427869454481,236.303077044795
16,1.29094695279441,NA,-0.680011186360124,-1.52056646772058,0.297782976526905,-0.369983425589347,-4.68000362775045,0.0199977715083623,0.0298817214815018,-0.0065264926869492,-0.00347222212182081,0.0199991257045757,228.38961683874,42.0742013056952,-5.69893602346383,6.07765576091879,235.506983585765
17,1.27094804004127,NA,-0.660013813820889,-1.4907010472196,0.288219205687059,-0.36932818986545,-4.66000471499731,0.0199973725392348,0.0298654205009813,-0.00956377083984664,0.000655235723896528,0.0199989127531379,227.323137227131,41.2298894752894,-5.70687004596948,6.56547027006127,234.682595345248
18,1.25094937030959,NA,-0.640016891127471,-1.46085190732632,0.276140932294504,-0.365024999775089,-4.64000604526563,0.0199969226934175,0.0298491398932782,-0.0120782733925549,0.00430319009036159,0.0199986697316856,226.211164416554,40.4101351580266,-5.56859506104956,6.80495269875792,233.833511878174
19,1.23095097379382,NA,-0.620020474489439,-1.43101917513381,0.261999281299152,-0.357604503263282,-4.62000764874986,0.0199964166380324,0.0298327321925046,-0.0141416509953515,0.00742049651180641,0.0199983965157681,225.051350687409,39.5958394676654,-5.29692517602598,6.8043496980863,232.960111222837
20,1.21095288130354,-765.175946302423,-0.60002462607855,-1.40120328743476,0.24618437073882,-0.34758110361753,-4.60000955625958,0.0199958484108894,0.0298158876990492,-0.0158149105603319,0.0100233996457524,0.0199980924902759,223.841313679713,38.7687597901731,-4.90064293671821,6.57639995893078,232.060358147237
21,1.19095512504988,NA,-0.580029414712754,-1.37140513598497,0.229044145948862,-0.33542721955521,-4.58001180000592,0.0199952113657953,0.0297981514497925,-0.0171402247899588,0.0121538840623197,0.0199977562536609,222.578662951491,37.9125595077312,-4.38633952512646,6.13530714190347,231.130664702732
22,1.17095773960925,NA,-0.56003491659664,-1.34162620129711,0.210907609817857,-0.321575250333742,-4.56001441456529,0.0199944981161141,0.029778934687859,-0.0181365361310044,0.0138519692214685,0.0199973854406326,221.261020897145,37.0132448779259,-3.76026680896757,5.49582646385716,230.166569799621
23,1.15096076297879,NA,-0.54004121611949,-1.31186868361953,0.192112449451713,-0.306436146722244,-4.54001743793483,0.0199937004771507,0.0297575176775849,-0.0187951603661443,0.015139103611498,0.0199969766304563,219.886044087616,36.0592706647367,-3.03020812680188,4.67389056780121,229.163221201816
24,1.130964237664,NA,-0.52004840671025,-1.28213564005973,0.173038541692472,-0.29042929201027,-4.52002091262004,0.0199928094092393,0.0297330435597947,-0.019073907759241,0.016006854711974,0.0199965253147904,218.451448689621,35.0415098557733,-2.20758113528063,3.68831882610721,228.115719278321
25,1.11096821175085,NA,-0.500056591745938,-1.25243113555476,0.154147523915436,-0.274022112821628,-4.50002488670689,0.0199918149643127,0.0297045045049724,-0.0188910177770356,0.0164071791886419,0.0199960259131521,216.955041476012,33.9532024531763,-1.31001964177813,2.56345638376843,227.019389252519
26,1.09097273991388,NA,-0.480065885506934,-1.22276041308434,0.136021851999162,-0.257776763216791,-4.48002941486992,0.0199907062390038,0.0296707224704234,-0.0181256719162745,0.0162453496048366,0.0199954718369721,215.394755651914,32.7899562796574,-0.364537871746506,1.33275639655039,225.870027720703
27,1.07097788430968,NA,-0.460076414171159,-1.19313008477335,0.119380946228886,-0.242391234204988,-4.46003455926572,0.019989471335775,0.029630328310987,-0.016640905770276,0.0153855290118027,0.0199948556041957,213.768686161302,31.5498675900017,0.589155453099011,0.0430959005370823,224.664116994973
28,1.05098371533305,NA,-0.440088316843647,-1.16354833925156,0.105032561167859,-0.228700336244729,-4.44004039028909,0.0199880973275116,0.0295817455217882,-0.0143483850610264,0.0136908979602596,0.0199941689766285,212.075109965326,30.2338300764404,1.49687782368346,-1.24142615959499,223.39890014905
29,1.03099031231327,NA,-0.42010174663645,-1.13402515206301,0.0937273359672525,-0.217584338448417,-4.42004698726931,0.0199865702071968,0.0295231871885559,-0.0113052252006068,0.0111159977963122,0.0199934030197818,210.312463905211,28.845998832594,2.29308515827142,-2.43961774799573,222.072105044617
30,1.01099776438937,-667.080169522364,-0.400116871850776,-1.10457248181649,0.085961938172035,-0.209772985862961,-4.40005443934541,0.0199848747856744,0.029452670246514,-0.00776539779521745,0.00781135258545596,0.0199925479239004,208.479251018616,27.3940208694512,2.91189583322193,-3.46235853612598,220.68120580343
31,0.991006171885449,NA,-0.380133877353244,-1.07520444839421,0.0818588033234615,-0.205647179636172,-4.38006284684149,0.0199829944975321,0.029368033422283,-0.00410313484857354,0.00412580622678812,0.0199915925039215,206.573885941452,25.8883063622761,3.30337472519204,-4.23207124754299,219.222557059311
32,0.971015648386897,NA,-0.360152966241166,-1.04593751914831,0.08119924380386,-0.205185670401136,-4.36007232334294,0.0199809111120773,0.0292669292458939,-0.000659559519601511,0.000461509235035953,0.0199905234985522,204.594562698048,24.3402139926729,3.44531454175012,-4.70284009907118,217.691000246987
