"label","rate","decay_tau","polyak_from","iter","sec","par","true","bfgs","sgd","polyak","ll_bfgs","ll_sgd","ll_polyak"
"r100_const",1,NA,NA,200,2580.44174599648,"dens_0",0.3,0.445736477194628,0.477978834929675,NA,-417.635836851951,-417.685936292433,NA
"r100_const",1,NA,NA,200,2580.44174599648,"conn_0",-1,-0.578116247714457,-0.602283765599868,NA,-417.635836851951,-417.685936292433,NA
"r100_const",1,NA,NA,200,2580.44174599648,"conn_X1",0.35,0.185569805337406,0.185775764812819,NA,-417.635836851951,-417.685936292433,NA
"r100_const",1,NA,NA,200,2580.44174599648,"conn_X2",-0.3,-0.263783594810986,-0.265512091502068,NA,-417.635836851951,-417.685936292433,NA
"r100_const",1,NA,NA,200,2580.44174599648,"g0_1",-3.2,-3.38905667495604,-3.42372031506518,NA,-417.635836851951,-417.685936292433,NA
