"iter","err","ll","dens_0","conn_0","conn_X1","conn_X2","g0_1","step_dens_0","step_conn_0","step_conn_X1","step_conn_X2","step_g0_1","grad_dens_0","grad_conn_0","grad_conn_X1","grad_conn_X2","grad_g0_1"
16,1.29134713734699,NA,-0.680712964816347,-1.52618122460249,0.291790391802718,-0.354049629737191,-4.68040381230303,0.0198680371991455,0.0288186921852869,-0.00396653751246107,-0.00516266374557507,0.0199176221444881,228.428954709443,42.5843448647356,-5.29557869299424,5.03117249763818,235.313442086635
17,1.27144467782213,NA,-0.660865018756322,-1.49752299249975,0.284912951939119,-0.356012315424495,-4.66050135277817,0.0198479460600247,0.0286582321027426,-0.00687743986359913,-0.00196268568730495,0.019902459524855,227.37373775044,41.7612902015208,-5.40180642929045,5.58750272148245,234.44564755323
18,1.25155905284628,NA,-0.641038990061658,-1.46903002869347,0.275523556683336,-0.354961567798311,-4.64061572780232,0.0198260286946639,0.0284929638062807,-0.00938939525578354,0.00105074762618421,0.0198856249758502,226.275791978878,40.9706086281858,-5.3634301184502,5.95661022316563,233.538981481161
19,1.23169196517218,NA,-0.621236794055238,-1.44070690509801,0.264023748600089,-0.351159191409956,-4.62074864012822,0.0198021960064199,0.0283231235954607,-0.0114998080832468,0.00380237638835532,0.0198670876741038,225.133253773038,40.20017827429,-5.19172236522536,6.13483402503334,232.595060429048
20,1.2118451505932,-766.140911423926,-0.601460439826649,-1.41255848608562,0.25080895635584,-0.344919844545153,-4.60090182554924,0.0197763542285894,0.0281484190123842,-0.0132147922442486,0.00623934686480265,0.0198468145789771,223.944223935177,39.4368399099676,-4.89738422402297,6.12296185181549,231.614034840959
21,1.19202038598459,NA,-0.581712034844227,-1.38459043799643,0.236267354045013,-0.336592748019581,-4.58107706094064,0.0197484049824216,0.0279680480891945,-0.0145416023108269,0.00832709652557274,0.0198247646086044,222.706803065194,38.6674639548801,-4.49092893404668,5.9259702993586,230.594734391616
22,1.17221950152546,NA,-0.561993789362945,-1.35680968868668,0.22078308348758,-0.326549323882045,-4.5612761764815,0.0197182454812817,0.0277807493097487,-0.015484270557433,0.010043424137535,0.0198008844591392,221.419126673936,37.87979717913,-3.9834678079842,5.55290532588515,229.534937067228
23,1.15244439536413,NA,-0.542308020494001,-1.3292248144437,0.204741238539474,-0.315176461897295,-4.54150107032017,0.0196857688689447,0.0275848742429781,-0.0160418449481068,0.0113728619847504,0.0197751061613293,220.079398469579,37.0631090049756,-3.38767288099007,5.01699708820524,228.431683564168
24,1.13269704914638,NA,-0.522657155821549,-1.30184633805582,0.188532396831381,-0.302873852379642,-4.52175372410242,0.0196508646724521,0.0273784763878791,-0.0162088417080922,0.012302609517653,0.0197473462177507,218.68592028909,36.2086691461627,-2.71874115810533,4.33598047266059,227.281583443073
25,1.1129795431199,NA,-0.503043736482681,-1.27468692684127,0.172554583451062,-0.290053194528526,-4.50203621807594,0.0196134193388677,0.0271594112145548,-0.0159778133803194,0.012820657851116,0.0197175060264757,217.237116572733,35.3100834217912,-1.99520452270008,3.53250183479759,226.081081347047
26,1.09329406989179,NA,-0.48347041967118,-1.24776148367987,0.15721055478883,-0.27713679828854,-4.48235074484783,0.019573316811501,0.0269254431613944,-0.0153440286622316,0.0129163962399861,0.0196854732281072,215.731550836153,34.3635007061494,-1.23941667538929,2.63442614027554,224.826665489672
27,1.07364294632225,NA,-0.463939980584092,-1.22108712847799,0.142898575794694,-0.264553047363973,-4.46269962127829,0.019530439087088,0.0266743552018855,-0.0143119789941364,0.0125837509245673,0.0196511235695466,214.167931552538,33.3676875538913,-0.477525206861174,1.67481016319471,223.51500651439
28,1.05402862348479,NA,-0.444455313897153,-1.19468307281033,0.129995876466827,-0.252726542711062,-4.44308529844083,0.0194846666869383,0.0264040556676604,-0.0129026993278669,0.0118265046529105,0.0196143228374547,212.545105810023,32.3239560248112,0.261258398950304,0.691288018970226,222.143016451355
29,1.03445369509194,NA,-0.425019434917625,-1.16857039701614,0.118835936365651,-0.242061811710025,-4.42351037004798,0.0194358789795283,0.0261126757941819,-0.0111599401011761,0.0106647310010369,0.0195749283928484,210.862041287783,31.2359304609799,0.946198301789991,-0.275342252962218,220.70782148262
30,1.01492090520737,-669.99185482968,-0.405635480604677,-1.1427717461961,0.109683241698897,-0.232921407906938,-4.40397758016341,0.0193839543129482,0.0257986508200472,-0.0091526946667536,0.00914040380308685,0.019532789884577,209.117799854539,30.109155734408,1.54731007341979,-1.18340181529675,219.206654330719
31,0.995433156319891,NA,-0.386306710650888,-1.11731096783939,0.102710995777603,-0.225601641476413,-4.38448983127593,0.0193287699537886,0.0254607783567075,-0.00697224592129401,0.00731976643052555,0.0194877488874754,207.311508974044,28.9505808268586,2.038051393356,-1.99331177100248,217.636693229224
32,0.975993518821018,NA,-0.367036508780474,-1.09221271720868,0.0979871090615695,-0.220310983222279,-4.36505019377706,0.0192702018704139,0.0250982506307099,-0.0047238867160339,0.00529065825413325,0.0194396374988725,205.442337738759,27.7679865143909,2.39790202840595,-2.67082210143599,215.994895373797
33,0.956605242568098,NA,-0.347828384352177,-1.06750205564626,0.0954713462307956,-0.217156157930626,-4.34566191752414,0.0192081244282978,0.0247106615624184,-0.00251576283077396,0.00315482529165346,0.0193882762529206,203.509482623758,26.5694460711074,2.61428046314904,-3.1898626889415,214.277880323834
34,0.937271770620871,NA,-0.328685974286269,-1.04320406172601,0.0950230122954114,-0.216138775810259,-4.32632844557691,0.0191424100659075,0.0242979939202483,-0.000448333935384185,0.00101738212036745,0.0193334719472267,201.512163602047,25.3628978055076,2.6834420771138,-3.53443876520032,212.481905327877
35,0.917996754588898,NA,-0.309613045295191,-1.01934346758837,0.09641591835432,-0.217162124602289,-4.30705342954494,0.019072928991078,0.0238605941376474,0.00139290605890855,-0.00102334879203012,0.0192750160319737,199.449626686601,24.1558679351783,2.61032683738449,-3.69927253473179,210.602946278868
36,0.898784070497797,NA,-0.290613496402239,-0.995944325661234,0.0993566758096484,-0.220045175135052,-4.28784074545384,0.0189995488929524,0.0233991419271312,0.00294075745532841,-0.0028830505327633,0.019212684091101,197.321146328022,22.9553318570197,2.4075983151306,-3.68926196529173,208.636869459724
37,0.87963783377653,NA,-0.271691361778814,-0.973029706539161,0.103503364299178,-0.224540001456914,-4.26869450873257,0.0189221346234252,0.022914619122074,0.00414668848952949,-0.00449482632186248,0.0191462367212664,195.126021466194,21.7676654199295,2.09422359830569,-3.51810120491791,206.579661587512
38,0.860562411905792,NA,-0.252850813996545,-0.950621427780235,0.10848328284709,-0.230349547388445,-4.24961908686183,0.0188405477822687,0.0224082787589259,0.0049799185479117,-0.00580954593153084,0.019075421870738,192.863562057255,20.5986289290649,1.69389063671588,-3.20648619663189,204.427680828303
39,0.841562433415445,NA,-0.234096167848492,-0.928739815090734,0.113909887162808,-0.23714412641973,-4.23061910837149,0.0187546461480527,0.0218816126895002,0.00542660431571843,-0.00679457903128468,0.0189999784903466,190.533066911485,19.4533401474928,1.23343080190352,-2.78024407748489,202.177895067734
40,0.822642792227134,-586.953148526826,-0.215431884917389,-0.907403500369874,0.119399661259539,-0.24457638747045,-4.21169946718317,0.0186642829311029,0.02133631472086,0.00548977409673148,-0.0074322610507201,0.0189196411883115,188.133797523733,18.3362159123135,0.741295608577275,-2.26857277539239,199.828080280895
41,0.803808646759126,NA,-0.196862579041204,-0.886629263893149,0.124589507706688,-0.252295274818738,-4.19286532171517,0.0185693058761848,0.0207742364767254,0.00518984644714818,-0.00771888734828784,0.018834145468007,185.664955178027,17.2508841865238,0.246073888092724,-1.7024425380896,197.376958595896
42,0.785065413703214,NA,-0.178393022739465,-0.866431929319046,0.129154477108755,-0.259959678959935,-4.17412208865925,0.0184695563017394,0.0201973345741034,0.00456496940206711,-0.00766440414119726,0.0187432330559123,183.125669823312,16.2000846876253,-0.224965242523467,-1.11313408183378,194.82426183572
43,0.766418756904307,NA,-0.160028154524413,-0.846824319378803,0.132824682900186,-0.267252141281627,-4.15547543186035,0.018364868215052,0.0196076099402431,0.0036702057914309,-0.00729246232169198,0.0186466567989071,180.515008404427,15.1855861781769,-0.647276209519987,-0.530869500607878,192.1707132135
44,0.747874572262572,NA,-0.141773086848601,-0.827817276710475,0.135399539160011,-0.273892358700304,-4.13693124721861,0.0182550676758122,0.0190070426683279,0.00257485625982575,-0.00664021741867665,0.018544184641735,177.832007682355,14.208151354751,-1.00030635508119,0.0164845016570325,189.417929206002
45,0.729438969960027,NA,-0.123633114267461,-0.809419748631617,0.136757401051354,-0.279649601314671,-4.11849564491607,0.0181399725811394,0.0183975280788572,0.00135786189134291,-0.00575724261436728,0.0184356023025445,175.075732112191,13.2675748761812,-1.26851690765761,0.504618816421498,186.568255263637
46,0.711118255506321,NA,-0.105613721256039,-0.791638927742819,0.136859355491371,-0.284352770164835,-4.10017493046236,0.018019393011422,0.0177808208887982,0.000101954440016285,-0.00470316885016405,0.0183207144537059,172.245352576965,12.3628062169701,-1.44205113201679,0.9138268649167,183.624561522038
47,0.692918911047559,NA,-0.0877205890459847,-0.77448043372389,0.135746999539478,-0.287896856364578,-4.0819755860036,0.0178931322100547,0.0171584940189293,-0.00111235595189288,-0.00354408619974263,0.0181993444587623,169.340237240476,11.492149278638,-1.51699622847445,1.22980863466182,180.590033162389
48,0.674847578088424,NA,-0.0699596008553586,-0.757948517179075,0.13353505227329,-0.29024501413979,-4.06390425304446,0.0177609881906261,0.0165319165448148,-0.00221194726618743,-0.00234815777521277,0.018071332959135,166.360043773466,10.6535117106432,-1.49525327515221,1.44415774570916,177.467990698688
49,0.656911042312399,NA,-0.0523368449693684,-0.742046264984539,0.130400179828395,-0.291426142251856,-4.04596771726844,0.0176227558859902,0.0159022521945364,-0.00313487244489578,-0.00118112811206531,0.0179365357760253,163.304802047151,9.84466580689514,-1.38408241355137,1.55448786472334,174.261766295558
50,0.639116220668257,-519.910130439888,-0.0348586152749288,-0.72677578842901,0.12656739093079,-0.291528510391435,-4.0281728956243,0.0174782296944396,0.0152704765555285,-0.00383278889760489,-0.000102368139579302,0.0177948216441422,160.174978797158,9.063483147429,-1.19540804917051,1.56419872951119,170.974646072182
51,0.621470150450761,NA,-0.0175314090290021,-0.712138379739791,0.122294982979758,-0.290690360205362,-4.0105268254068,0.0173272062459267,0.014637408689219,-0.00427240795103121,0.000838150186073049,0.0176460702174962,156.971519164699,8.30811571745471,-0.944953349062416,1.48192061260488,167.609871045897
52,0.603979979832115,NA,-0.000361921821404123,-0.698134628075715,0.117858599514692,-0.289088498670986,-3.99303665478816,0.017169487207598,0.0140037516640766,-0.00443638346506609,0.00160186153437565,0.0174901706186461,153.69586371321,7.57711167693742,-0.651242727371937,1.32069834876347,164.170676565618
53,0.586652959228299,NA,0.0166429601472552,-0.68476449145909,0.113534752765024,-0.286925771737882,-3.97570963418434,0.0170048819686593,0.0133701366166244,-0.00432384674966885,0.00216272693310443,0.0173270206038159,150.349942742878,6.86946862288096,-0.334487407940287,1.09698170604133,160.660345397332
54,0.569496432977823,NA,0.0334761702302018,-0.672027325469048,0.1095842704721,-0.284418108217372,-3.95855310793386,0.0168332100829466,0.0127371659900425,-0.00395048229292323,0.00250766352051009,0.0171565262504755,146.936152123658,6.18463730745589,-0.0153675762248895,0.829485441045108,157.08225317951
55,0.552517830994486,NA,0.0501304736236958,-0.65992187246055,0.106236471213439,-0.281781683350973,-3.94157450595053,0.0166543033934941,0.0121054530084983,-0.00334779925866105,0.0026364248663992,0.0169786019833368,143.457316031572,5.52249223233048,0.286251973307117,0.5379786193771,153.439894033909
56,0.535724660236701,NA,0.0665984814346539,-0.648446216731711,0.103675249683001,-0.279220719204444,-3.92478133519274,0.016468007810958,0.0114756557288383,-0.00256122153043846,0.00256096414652887,0.0167931707577859,139.916642377784,4.88328360120249,0.55259706130073,0.242064850226598,149.736885645666
57,0.5191244959387,NA,0.0828726661901469,-0.637597711932732,0.102028415744018,-0.276916487301742,-3.90818117089474,0.0162741847554931,0.0108485047989795,-0.00164683393898267,0.00230423190270232,0.0166001642980002,136.317675729742,4.26757936509148,0.769138371197187,-0.0399787990090772,145.976962465397
58,0.502724972536477,NA,0.0989453784866692,-0.627372887642433,0.101361421218649,-0.275018130187186,-3.89178164749252,0.0160727122965223,0.010224824290299,-0.0006669945253688,0.00189835711455573,0.0163995234022235,132.664251120787,3.6762000223689,0.925499563777521,-0.292231095500028,142.163970392062
59,0.486533774107185,NA,0.114808864520217,-0.617767342788503,0.101676053325238,-0.273635891495825,-3.87559044906323,0.0158634860335481,0.00960554485393017,0.000314632106588441,0.00138223869136055,0.0161911984292922,128.960450334148,3.11014498663553,1.01601428013964,-0.501953542197953,138.301874896456
60,0.470558623980002,-470.87587103662,0.130455284277262,-0.608775634477021,0.102913973708681,-0.272837195773146,-3.85961529893604,0.0156464197570449,0.00899170831148133,0.00123792038344284,0.000798695722678795,0.0159751501271824,125.2105607864,2.57050900927425,1.03987713259812,-0.660158342498107,134.394788208283
61,0.454807273036517,NA,0.145876730199655,-0.600391171563928,0.10496438939603,-0.272645765463479,-3.84386394799256,0.0154214459223924,0.00838446291309338,0.00205041568734956,0.000191430309667268,0.0157513509434853,121.41903685631,2.05838969577599,1.00089561954064,-0.761885125939443,130.447013353319
62,0.439287486153746,NA,0.161065246166919,-0.592606122590346,0.107674817658991,-0.273043666412788,-3.82834416110979,0.0151885159672643,0.00778504897358203,0.00271042826296093,-0.000397900949308804,0.0155197868827707,117.59046382565,1.57479060362675,0.90690225306389,-0.806183643362601,126.463096555085
63,0.424007026273792,NA,0.176012846680598,-0.585411347246902,0.110863854586525,-0.273975910689359,-3.81306370122983,0.0149476005136786,0.00719477534344343,0.00318903692753414,-0.00093224427657106,0.0152804598799545,113.729525959343,1.12052697488707,0.768915509752333,-0.795827326669496,122.447877067771
64,0.408973635697864,NA,0.190711536201049,-0.578796359255286,0.11433496377575,-0.275357068843526,-3.7980303106539,0.0146986895204509,0.00661498799161607,0.00347110918922511,-0.00138115815416726,0.0150333905759275,109.840981641014,0.696141852927212,0.600144111331247,-0.736803391419016,118.406524926513
65,0.394195014364017,NA,0.205153328686015,-0.572749326537819,0.117890429870362,-0.277079264329086,-3.78325168932006,0.0144417924849665,0.00604703271746728,0.00355546609461171,-0.00172219548555973,0.0147786213338469,105.929649311065,0.301839614849087,0.414920497178173,-0.637636841247513,114.344561010284
66,0.379678795038931,NA,0.219330267512457,-0.567257111994548,0.121344689948543,-0.279020918316387,-3.76873546999497,0.0141769388264418,0.00549221454327121,0.0034542600781811,-0.00194165398730052,0.0145162193250862,102.000407879359,-0.0625579048119107,0.22763694630612,-0.508609647340563,110.267858124757
67,0.365432515503057,NA,0.233234446115614,-0.562305355344263,0.124536265547297,-0.281055648490133,-3.7544891904591,0.0139041786031575,0.00495175665028537,0.00319157559875377,-0.00203473017374615,0.014246279535874,98.0582138777208,-0.39762946130395,0.0517484528472778,-0.360934864716,106.182625352176
68,0.35146358792007,NA,0.246858029827188,-0.557878593563549,0.127337532022681,-0.283060774031908,-3.74052026287611,0.0136235837115742,0.00442676178071369,0.00280126647538434,-0.00200512554177556,0.013968927582987,94.1081350276818,-0.704345579833898,-0.101099479934419,-0.205941412332322,102.095379698994
69,0.337779265654794,NA,0.260193279506958,-0.553960414714222,0.1296616540201,-0.284924932475888,-3.72683594061083,0.0133352496797699,0.00391817884932733,0.00232412199741908,-0.00186415844397965,0.0136843222652768,90.1553967617019,-0.98403390097701,-0.221766040340299,-0.0543197506885917,98.0129093119331
70,0.324386607848655,-439.997032925025,0.273232577609603,-0.550533637634379,0.131466223038453,-0.286554380045601,-3.7134432828047,0.0130392981026445,0.00342677707984239,0.00180456901835232,-0.00162944756971257,0.0133926578061389,86.2054353063968,-1.23832194617535,-0.304091751672786,0.0845277764938146,93.9422315695992
71,0.311292442092947,NA,0.28596845728992,-0.547580508297768,0.132753433269245,-0.287877637831502,-3.70034911704899,0.0127358796803166,0.00295312933661125,0.00128721023079205,-0.00132325778590151,0.0130941657557074,82.2639489138055,-1.4690625238245,-0.345131854260217,0.202996694724789,89.8905478925371
72,0.298503325572689,NA,0.298393635022469,-0.545082902765615,0.133566958448425,-0.288848267850179,-3.68756000052873,0.0124251777325496,0.00249760553215303,0.000813525179180662,-0.000970630018676699,0.0127891165202579,78.336938640291,-1.67824838683828,-0.345142706237311,0.295625640092112,85.8651955991263
73,0.286025505097822,NA,0.310501047006849,-0.543022526591233,0.133985972395263,-0.289445709097699,-3.67508218005386,0.0121074119843799,0.00206037617438132,0.00041901394683716,-0.000597441247519735,0.012477820474867,74.4307312078263,-1.86792313172646,-0.307338547713698,0.359265195015723,81.8735960910999
74,0.273864876500097,NA,0.322283889373213,-0.541381101181976,0.134116945959858,-0.289674256726816,-3.66292155145614,0.0117828423663637,0.00164142540925714,0.000130973564595765,-0.000228547629117725,0.0121606285977249,70.5519790233211,-2.04009454193965,-0.237452959481743,0.393071881603646,77.9231979919359
75,0.262026943949889,NA,0.333735661926685,-0.54014052876282,0.134083952302102,-0.289560405945203,-3.65108361890593,0.0114517725534724,0.00124057241915662,-3.29936577562577e-05,0.000113850781613456,0.0118379325502088,66.7076355375684,-2.19665488089049,-0.143150055578189,0.398341949789938,74.021414122285
76,0.250516779830149,NA,0.344850214903646,-0.539283029009031,0.134018247526128,-0.289148889185507,-3.63957345478619,0.0111145529769612,0.000857499753788584,-6.57047759739424e-05,0.00041151675969529,0.0115101641197401,62.9049069294751,-2.33931092736839,-0.0333360725335297,0.378210276039681,70.1755518156233
77,0.239338985878065,NA,0.355621797982759,-0.538791241949932,0.134047893523906,-0.288497802376607,-3.62839566083411,0.0107715830791122,0.000491787059098625,2.9645997778029e-05,0.000651086808900688,0.0111777939520834,59.1511834340963,-2.46952514487475,0.0825759275357996,0.337247585093792,66.392737576848
78,0.228497656349445,NA,0.366045110615474,-0.538648293344445,0.134288165101888,-0.287673244378684,-3.61755433130549,0.0104233126327149,0.000142948605487609,0.000240271577982303,0.000824557997922698,0.0108413295286202,55.4539550984146,-2.5884690063549,0.19539514198641,0.280993748447145,62.6798387975214
79,0.217996343962247,NA,0.376115352619932,-0.538837820444387,0.134833423373049,-0.286743888799088,-3.60705301891829,0.0100702420044585,-0.000189527099941672,0.000545258271160268,0.000929355579595892,0.0105013123871979,51.8207171796803,-2.6969899499818,0.296823765779664,0.215465971677986,59.0433864658735
80,0.207838029320567,-424.492268582262,0.38582827391892,-0.539343957964131,0.135751023404176,-0.285775875808267,-3.59689470427661,0.00971292129898802,-0.00050613751974432,0.00091760003112704,0.000968012990821508,0.0101583146416803,48.2588703397369,-2.79559404418706,0.38002130111181,0.146679516319637,55.4895039510939
81,0.19802509441287,NA,0.395180222290699,-0.54015128620016,0.137077647834016,-0.284828358726566,-3.58708176936891,0.00935194837177883,-0.00080732823602943,0.00132662442984047,0.000947517081700499,0.00981293490769624,44.7756201469929,-2.88444674765742,0.440022554357711,0.0802141784106425,52.0238464963541
82,0.188559300627935,NA,0.404168188036549,-0.541244745514907,0.138818233497769,-0.28394996945656,-3.57761597558398,0.00898796574584992,-0.0010934593147465,0.00174058566375289,0.000878389270006092,0.00946579378493534,41.3778798827025,-2.96339354235897,0.473982514108684,0.0208539910317995,48.6515551449429
83,0.179441771558984,NA,0.412789844544647,-0.5426095236143,0.140947418920928,-0.283176382100486,-3.56849844651502,0.00862165650809813,-0.00136477809939323,0.00212918542315921,0.00077358735607361,0.0091175290689514,38.0721800092942,-3.03200057544473,0.481238140537243,-0.0276800841447766,45.3772269958108
84,0.170672980691377,NA,0.421043583844609,-0.544230923957797,0.143413226124791,-0.282529060747151,-3.55972965564742,0.00825373929996156,-0.00162140034349694,0.00246580720386291,0.000647321353335717,0.00876879086760657,34.864587391894,-3.08961338646441,0.463194556346025,-0.0628933901225537,42.2049018715143
85,0.162252743906467,NA,0.428928546399244,-0.546094224980043,0.146142529398989,-0.282015182485526,-3.55130941886251,0.00788496255463503,-0.00186330102224631,0.00272930327419819,0.000513878261624973,0.00842023678490995,31.7606371629608,-3.13542959361257,0.42305870238124,-0.0835741900573339,39.1380642071226
86,0.154180216595862,NA,0.436444644565431,-0.548184540394808,0.149047765914094,-0.281628638445514,-3.5432368915519,0.00751609816618757,-0.00209031541476522,0.00290523651510413,0.000386544040011724,0.00807252731060484,28.765279714662,-3.16857983534646,0.365454512802899,-0.0897493930551718,36.179657938078
87,0.146453895069484,NA,0.443592579366206,-0.550486690643676,0.152034301190368,-0.281351941612916,-3.53551057002552,0.007147934800775,-0.0023021502488679,0.00298653527627465,0.000276696832597589,0.00772632152637839,25.8828446266079,-3.1882106793546,0.29595970659102,-0.0825522067771089,33.3321119092034
88,0.139071621857598,NA,0.450373850440172,-0.552985094553976,0.15500786291247,-0.28115881538755,-3.52812829681364,0.00678127107396575,-0.00249840391029984,0.00297356172210223,0.000193126225366833,0.00738227321188567,23.1170224816424,-3.19356309546492,0.22060603043883,-0.0640196242329694,30.5973733264864
89,0.132030594455146,NA,0.456790759249438,-0.555663688656048,0.157881488365084,-0.281017204449022,-3.52108726941119,0.00641690880926634,-0.00267859410207151,0.00287362545261315,0.000141610938527493,0.00704102740245244,20.4708637784279,-3.18404125096095,0.145382858249832,-0.0368416755236467,27.976946495869
90,0.125327377036478,-418.975430671922,0.462846405817833,-0.5585058795026,0.160581491001324,-0.280892439226373,-3.51438405199252,0.00605564656839478,-0.00284219084655187,0.00270000263624021,0.000124765222648851,0.00670321741866839,17.9467929814336,-3.15926720077186,0.0757807060836058,-0.0040855098859538,25.4719340881593
91,0.11895791468769,NA,0.468544679413811,-0.561494531989473,0.163052040975457,-0.280750296316776,-3.50801458964373,0.00569827359597764,-0.00298865248687355,0.00247054997413332,0.000142142909597443,0.00636946234878753,15.5466339958821,-3.1191189106039,0.0164052073614585,0.0310821093307823,23.0830775672075
92,0.112917549760946,NA,0.473890243677051,-0.564611994255327,0.165258073788976,-0.280559726695956,-3.50197422471699,0.00534556426323991,-0.00311746226585421,0.00220603281351857,0.000190569620819752,0.00604036492674414,13.2716425957824,-3.0637502237596,-0.029314176117623,0.0656524838404948,20.8107935145563
93,0.107201040050104,NA,0.478888516709216,-0.567840157441459,0.1671863839773,-0.280295068446361,-3.49625771500614,0.004998273032165,-0.00322816318613202,0.00192831018832421,0.00026465824959528,0.00571650971084207,11.1225409614235,-2.99359294274382,-0.0593050208408386,0.0969944130702061,18.6552026059417
94,0.101802578610807,NA,0.483545646615813,-0.571160546575176,0.168844914432684,-0.279937616804206,-3.49085925356685,0.00465712990659744,-0.00332038913371698,0.00165853045538364,0.000357451642154539,0.00539846143929635,9.09955007784902,-2.90934242457297,-0.0729153720158138,0.123021481499563,16.6161486799865
95,0.0967158151861192,NA,0.487868482911043,-0.574554437204167,0.170260399388574,-0.279476486740751,-3.48577249014216,0.0043228362952295,-0.0033938906289901,0.00141548495588996,0.000461130063454916,0.00508676342468832,7.20241673548117,-2.81192898114568,-0.0708622343381649,0.142298505352301,14.6932064842531
96,0.0919338793324038,NA,0.491864544104291,-0.578002991233291,0.171474645039407,-0.278908766549578,-3.48099055428844,0.00399606119324872,-0.00344855402912416,0.00121424565083325,0.000567720191172914,0.00478193585371527,5.43043359243711,-2.70247809964985,-0.055076083071981,0.154084112864439,12.8856781213926
