"rec","dens_0","conn_0","conn_agri","conn_wtr","g0_1"
41,-0.012399529445447,0.0231714435213945,0.618085528569414,-2.14854502528017,-3.51772337900163
42,-0.0274894824048548,0.052401090834127,0.622202573340876,-2.17391893937642,-3.50248595812166
43,-0.0429370712018704,0.0817725416770757,0.61989170923998,-2.19896527355227,-3.48734315053265
44,-0.0587162627312338,0.110932944441617,0.615111817893445,-2.22377416137619,-3.47227663420718
45,-0.0748047017326348,0.139503536619916,0.612014615953259,-2.24843400091055,-3.4572676121156
46,-0.0911738825050478,0.167150409616309,0.613742985305002,-2.27301954620948,-3.44229987479139
47,-0.107783436974316,0.193682180662737,0.621103011998524,-2.29756905129828,-3.42736192860582
48,-0.124581680399289,0.21906852047824,0.632909640801378,-2.32207789843183,-3.412447391436
49,-0.141510487825686,0.243419853110733,0.646986552264047,-2.34652628194667,-3.39755401206301
50,-0.158511565647084,0.266902526873207,0.66074938350614,-2.37087483430255,-3.38268197732747
51,-0.175532489056252,0.289678897055839,0.671923772116129,-2.39511467317175,-3.36783183153807
52,-0.192530952307204,0.311844694858766,0.679619634583536,-2.41921579736946,-3.35300255526254
53,-0.209475421981214,0.333402078183476,0.68422556661551,-2.44318177818437,-3.33819081546344
54,-0.226343093698279,0.354274563508899,0.686768213848183,-2.46703558142764,-3.32339139590573
55,-0.243116884446332,0.374351071346718,0.688341702408071,-2.49080132726571,-3.30859822648558
56,-0.259782720469524,0.393524554069314,0.689990846004815,-2.51451927242011,-3.29380544814311
57,-0.276327328962988,0.411710868690002,0.69262140699958,-2.53818996583217,-3.27900838171119
58,-0.292736637365855,0.428856036705941,0.696807644608978,-2.56182165046659,-3.26420431257519
59,-0.308995025166147,0.444995743106088,0.702991697674142,-2.5854061655032,-3.24939292124056
60,-0.325085059286322,0.46019932041578,0.711459246035367,-2.60892780144229,-3.23457654772026
61,-0.34098761278406,0.474609400328851,0.72278769531014,-2.63235155948129,-3.21976028971923
62,-0.356681671425587,0.488412141536937,0.738050401457085,-2.65566862576415,-3.20495237793027
63,-0.372143574039827,0.501826555498265,0.758295166096084,-2.67885639763183,-3.19016510795148
64,-0.387346599848193,0.515188804735634,0.782895082559736,-2.70184529556567,-3.17541596922822
65,-0.402263263618449,0.5289841855645,0.808036502181691,-2.72455094520756,-3.16072704297514
66,-0.416871765002267,0.543719544315647,0.826834312822296,-2.74689144884564,-3.14612026898417
67,-0.431165842838909,0.559699908654187,0.83420416513704,-2.768812060991,-3.13160888096247
68,-0.44516101484201,0.576856614622207,0.831023981835565,-2.79032862905469,-3.11719161718029
69,-0.458890886606307,0.594807945612371,0.820948426696318,-2.81151235084126,-3.10285479224896
70,-0.47239877488055,0.612985728705372,0.808134652094012,-2.83246423661156,-3.08857776857619
71,-0.485729110810768,0.630800351426369,0.796789249924954,-2.85329063303801,-3.07433874931677
72,-0.498920070778726,0.647770121657119,0.790223859538852,-2.8740691201648,-3.06012018697849
73,-0.511998835494724,0.663607090165075,0.789855048474941,-2.89484947972591,-3.04591252469731
74,-0.524980419580463,0.6782362511874,0.795420749453415,-2.91564433236969,-3.03171520064776
75,-0.537869200908718,0.691772398624906,0.805611877505997,-2.93643351202785,-3.01753555293908
76,-0.55066185720882,0.704482597110786,0.818418586127418,-2.95717256057254,-3.00338657807007
77,-0.563351023739,0.716718169207712,0.831319185891757,-2.97780492550536,-2.98928393262301
78,-0.575929387658034,0.728828093040091,0.841708199426001,-2.99827859375903,-2.97524239923932
79,-0.58839371029092,0.741060448336843,0.847682529433122,-3.01855909546191,-2.9612724620936
80,-0.600747604150845,0.75349683352327,0.848671572425475,-3.03863181359217,-2.94737810000491
81,-0.613001932382531,0.766044094191201,0.845430233537034,-3.05851942476726,-2.93355655927575
82,-0.625172791939429,0.778467250634724,0.839570152813705,-3.078260183125,-2.91979993011008
83,-0.637278072081759,0.790465796334487,0.833072321906546,-3.09790363043259,-2.90609776357503
84,-0.649333772725355,0.801752773946568,0.827815979116259,-3.11749928744489,-2.8924399929334
85,-0.661351036488679,0.812123210779459,0.825138927406357,-3.13708008817095,-2.87881948012782
86,-0.673334494389536,0.821493245595885,0.825573200562022,-3.15665726978687,-2.86523359707327
87,-0.685282080541937,0.829910416544531,0.828847300393909,-3.17622858611351,-2.85168455805791
88,-0.697186102547238,0.837535685535986,0.834072832843482,-3.1957723408178,-2.8381786153139
89,-0.709035189346557,0.844597447011355,0.83996959578186,-3.21525588779324,-2.82472446162884
90,-0.720816742426007,0.851343259911284,0.845161841837532,-3.23464326502837,-2.81133121040371
91,-0.732519449252582,0.857982392679161,0.848496380319195,-3.25391043308731,-2.79800640281222
92,-0.744135315416145,0.864641768167746,0.849326631534547,-3.27304008582296,-2.78475450118294
93,-0.755660682667715,0.871345983623945,0.84765036068665,-3.29203290822513,-2.77157623592737
