"iter","ll_batch","ll_full","dens_0","conn_0","conn_X1","conn_X2","g0_1"
27,-697.716857379972,NA,-0.464317534428156,-1.22356065881385,0.145336840819979,-0.266768863019932,-4.46296951242908
28,-688.434432706536,NA,-0.44488250437943,-1.19742667659673,0.132546332613184,-0.255153844853399,-4.44339494982648
29,-679.289054802997,NA,-0.425500947814273,-1.17159932580548,0.121407621624463,-0.244601789952824,-4.42386403319194
30,-670.278685737467,-670.278685737467,-0.406176287474882,-1.14610095024083,0.112170216399454,-0.235453542353142,-4.40437980121665
31,-661.400524467017,NA,-0.386912076135059,-1.12095495834584,0.105000867509969,-0.227989658510019,-4.38494546199361
32,-652.652151458064,NA,-0.367711997231069,-1.09618541535185,0.0999716370614919,-0.222412593365249,-4.36556440197808
33,-644.032522180619,NA,-0.348579865672317,-1.07181663063331,0.0970568198472827,-0.218834782425221,-4.34624019660834
34,-635.542591300783,NA,-0.329519628847563,-1.04787276012931,0.0961385123003644,-0.217274832699044,-4.32697662273665
35,-627.185464616725,NA,-0.310535367802851,-1.02437743655641,0.0970186521241351,-0.21766185354905,-4.30777767242923
36,-618.966107832066,NA,-0.291631298567084,-1.00135343352781,0.0994346410000826,-0.219846092538728,-4.28864756717638
37,-610.890738619849,NA,-0.272811773638325,-0.978822365420118,0.103076147693415,-0.22361321813554,-4.26959077121768
38,-602.966069813311,NA,-0.254081283699582,-0.956804423450018,0.107601754751049,-0.228699846236194,-4.25061200257664
39,-595.198565096506,NA,-0.23544445968352,-0.935318149345348,0.11265510846668,-0.23480877468836,-4.23171624050155
40,-587.593834368269,-587.593834368269,-0.21690607532806,-0.914380250016767,0.117880774057955,-0.241623319901792,-4.21290872828828
41,-580.156250778797,NA,-0.198471050343227,-0.894005458509147,0.122939999747124,-0.24882078692017,-4.19419497086456
42,-572.888823915165,NA,-0.180144454238019,-0.874206447266329,0.127526183345377,-0.25608533526431,-4.17558072699341
43,-565.793317421034,NA,-0.161931510740272,-0.854993798815538,0.13137926739429,-0.263120382669607,-4.15707199645046
44,-558.870558170934,NA,-0.143837602599085,-0.836376036223931,0.134297858768643,-0.269660360008778,-4.13867500298447
45,-552.12085389701,NA,-0.125868276412673,-0.81835971141512,0.136147804455391,-0.275481267770067,-4.12039617421732
46,-545.544423321137,NA,-0.108029247003586,-0.800949544386415,0.13686631634969,-0.280409249616438,-4.10224211981948
47,-539.141750617295,NA,-0.0903264007910329,-0.784148601574052,0.13646138218076,-0.284326395841621,-4.08421960927555
48,-532.913801910613,NA,-0.0727657976011204,-0.767958498113088,0.135006864356145,-0.287173228447218,-4.06633555033741
49,-526.862077834571,NA,-0.055353670411063,-0.752379607271745,0.132634137429767,-0.288947713978313,-4.04859696890216
50,-520.988513201717,-520.988513201717,-0.0380964226323196,-0.737411261131102,0.129521252638548,-0.289701062483242,-4.03101099063456
51,-515.295264314652,NA,-0.0210006226810705,-0.723051929279067,0.125880505990151,-0.28953087811005,-4.01358482427182
52,-509.78444147993,NA,-0.00407299574125843,-0.709299366195407,0.121945074938912,-0.288572371851239,-3.99632574627844
53,-504.457847550033,NA,0.0126795872255167,-0.696150722258152,0.117955227135842,-0.286988346991655,-3.97924108639304
54,-499.316774123807,NA,0.0292501230440855,-0.683602617173408,0.114144576994545,-0.284958586692662,-3.96233821362049
55,-494.361888463389,NA,0.0456314921946678,-0.671651177652993,0.110726967636237,-0.28266917978031,-3.94562452232836
56,-489.593220594205,NA,0.0618164766669007,-0.660292043187736,0.107884708268442,-0.280302258176187,-3.92910741824361
57,-485.01023669347,NA,0.0777977794646842,-0.649520344921158,0.105758987454499,-0.278026593377877,-3.91279430425885
58,-480.611967053372,NA,0.0935680454410774,-0.639330663211564,0.10444321890104,-0.275989486397555,-3.896692566006
59,-476.397148613202,NA,0.109119883171895,-0.629716969790542,0.103979833547614,-0.274310350789777,-3.88080955713182
60,-472.364344584254,-472.364344584254,0.124445887610042,-0.620672560693061,0.104360664872755,-0.273076305869491,-3.86515258413307
61,-468.512015167787,NA,0.139538663292788,-0.612189986392095,0.105530688630077,-0.272339962399677,-3.84972889051589
62,-464.83852955796,NA,0.154390847899784,-0.604260985729523,0.107394574379215,-0.272119414223603,-3.83454563997264
63,-461.342125407365,NA,0.168995135984339,-0.596876430142157,0.109825335837417,-0.272400278320216,-3.81960989825019
64,-458.020833733286,NA,0.183344302733712,-0.590026284189544,0.112674322034454,-0.273139483209039,-3.80492861342193
65,-454.872392742868,NA,0.197431227662916,-0.583699587445317,0.115781824954514,-0.274270410275712,-3.79050859436602
66,-451.894173098316,NA,0.211248918215174,-0.577884461426169,0.118987640854908,-0.275708947240122,-3.77635648737191
67,-449.083131093643,NA,0.224790533328324,-0.572568143512504,0.122140982067336,-0.277360008577269,-3.76247875092313
68,-446.43579732784,NA,0.238049407119244,-0.567737047914501,0.125109192256698,-0.279124100922698,-3.74888162881711
69,-443.948299254686,NA,0.251019072923066,-0.563376851828052,0.12778478831473,-0.280903551233104,-3.73557112186966
70,-441.616408685281,-441.616408685281,0.263693287981686,-0.559472603193209,0.130090455643225,-0.282608066119751,-3.72255295851079
71,-439.435601377692,NA,0.276066059091634,-0.556008845056403,0.131981767378634,-0.284159351444977,-3.70983256461431
72,-437.401115708252,NA,0.288131669485361,-0.552969750565106,0.133447570794293,-0.285494592528332,-3.69741503292377
73,-435.508000506115,NA,0.299884707132005,-0.550339262138944,0.134508161330835,-0.286568676485221,-3.68530509245263
74,-433.751147140249,NA,0.311320094512148,-0.548101228359961,0.135211519948882,-0.287355125232349,-3.67350707825362
75,-432.125306292169,NA,0.322433119761636,-0.546239532538873,0.135628004884962,-0.28784579361809,-3.66202490197548
76,-430.625094124685,NA,0.33321946891045,-0.54473820763622,0.135843958908348,-0.28804946422927,-3.650862023653
77,-429.244994868869,NA,0.343675258783356,-0.543581533144029,0.135954723063676,-0.287989531756883,-3.64002142520451
78,-427.979366937979,NA,0.353797069993679,-0.542754110564403,0.136057546471247,-0.287701011519723,-3.62950558613023
79,-426.822457868689,NA,0.363581979362487,-0.542240915199092,0.136244856121849,-0.287227127685962,-3.61931646190798
80,-425.768430435123,-425.768430435123,0.373027591035752,-0.54202732307437,0.13659830323548,-0.286615738342568,-3.60945546555967
81,-424.811399104217,NA,0.382132065553119,-0.542099112963327,0.137183933175127,-0.285915839572589,-3.59992345281088
82,-423.945473449977,NA,0.390894146140353,-0.542442444632992,0.138048734353327,-0.285174362209504,-3.59072071118513
83,-423.164803784561,NA,0.399313181547138,-0.543043815618825,0.139218712169287,-0.284433436175543,-3.58184695327073
84,-422.463624266094,NA,0.40738914482902,-0.543889999951771,0.140698515948139,-0.283728251195683,-3.57330131427948
85,-421.836289891313,NA,0.415122647570161,-0.544967973256627,0.142472532389765,-0.283085592505523,-3.56508235389324
86,-421.277305590632,NA,0.422514949159556,-0.546264829405897,0.144507259969332,-0.282523079101169,-3.55718806227744
87,-420.781347535606,NA,0.429567960862528,-0.547767694369752,0.146754703690529,-0.282049083628926,-3.54961587003547
88,-420.343278244769,NA,0.436284244567881,-0.54946364299287,0.149156482022264,-0.281663270119714,-3.5423626617915
89,-419.958157831465,NA,0.442667006232855,-0.551339624142541,0.151648316927119,-0.281357651191989,-3.53542479302275
90,-419.621253714007,-419.621253714007,0.448720084187227,-0.553382399025245,0.154164580505754,-0.281118041504604,-3.52879810971693
91,-419.328050453539,NA,0.454447932583222,-0.555578496545217,0.156642593878108,-0.280925770184418,-3.52247797040676
92,-419.074260382897,NA,0.459855600384799,-0.557914188433045,0.159026412195728,-0.2807595112973,-3.51645927013111
93,-418.855834667097,NA,0.464948706368583,-0.560375485629128,0.161269881254131,-0.280597097576724,-3.51073646589036
94,-418.668973671802,NA,0.469733410655253,-0.562948156150231,0.163338812957512,-0.280417197132221,-3.50530360320241
95,-418.510135179371,NA,0.474216383304132,-0.565617763479255,0.165212195465795,-0.280200754031445,-3.50015434342163
96,-418.376039114965,NA,0.47840477048776,-0.568369723477279,0.166882424331064,-0.279932119568773,-3.49528199155152
97,-418.263667934805,NA,0.482306158722745,-0.571189376971519,0.168354608461946,-0.279599829537484,-3.49067952435893
98,-418.170262509249,NA,0.485928537577508,-0.574062074542289,0.169645064239695,-0.27919701179171,-3.48633961867374
99,-418.093314003898,NA,0.489280261215444,-0.576973269644157,0.17077915876286,-0.278721435755936,-3.48225467982813
100,-418.030552752923,-418.030552752923,0.492370009072357,-0.579908616023761,0.171788696486804,-0.278175239411392,-3.47841687024487
101,-417.979935331572,NA,0.495206745915252,-0.582854065459625,0.172709061139487,-0.277564388471108,-3.47481813822259
102,-417.939630957218,NA,0.497799681492773,-0.585795962089808,0.173576327292165,-0.276897935670496,-3.47145024698125
103,-417.908008045683,NA,0.500158229963626,-0.588721130026255,0.174424543769001,-0.276187155240656,-3.4683048040253
104,-417.883621336157,NA,0.502291969281317,-0.59161695152071,0.175283366331799,-0.275444628506643,-3.46537329085533
105,-417.865199600137,NA,0.504210600716702,-0.594471433637333,0.176176181563146,-0.274683351873955,-3.46264709301537
106,-417.851633670681,NA,0.5059239087117,-0.597273262152406,0.17711882064254,-0.273915928981816,-3.46011753040796
107,-417.84196442291,NA,0.50744172127465,-0.600011842192991,0.178118913861513,-0.273153895743605,-3.45777588774744
108,-417.835370404438,NA,0.508773871146307,-0.602677325898124,0.179175888062664,-0.272407211578258,-3.45561344496061
109,-417.83115500589,NA,0.509930157982895,-0.605260628091596,0.180281563108398,-0.271683933827874,-3.45362150728798
110,-417.82873330004,-417.82873330004,0.510920311815441,-0.607753431538098,0.181421263462576,-0.270990076400833,-3.45179143479377
111,-417.827618883772,NA,0.511753958052066,-0.610148183781315,0.182575329481787,-0.270329639219116,-3.45011467096106
112,-417.827411170563,NA,0.512440584289456,-0.612438087811285,0.183720891814575,-0.269704783172962,-3.44858277003512
113,-417.827783577223,NA,0.512989509190175,-0.614617088863408,0.184833762212558,-0.269116116591922,-3.4471874227816
114,-417.82847293835,NA,0.513409853664077,-0.616679859531563,0.185890295191116,-0.268563054149548,-3.44592048034914
115,-417.829270305323,NA,0.513710514562898,-0.61862178509368,0.186869086427983,-0.268044207704318,-3.44477397596599
116,-417.830013097008,NA,0.513900141059318,-0.620438950531209,0.187752394311677,-0.267557770704355,-3.44374014425548
117,-417.830578417164,NA,0.513987113835737,-0.622128130237884,0.188527198694331,-0.26710186283979,-3.44281143802156
118,-417.830877272099,NA,0.513979527156127,-0.623686780861176,0.189185843256354,-0.266674809027547,-3.4419805424307
119,-417.830849420956,NA,0.5138851738395,-0.625113037184393,0.189726242379942,-0.266275335715589,-3.44124038659246
120,-417.83045865594,-417.83045865594,0.51371153309827,-0.626405710457365,0.190151667254922,-0.265902677018676,-3.44058415261655
121,-417.829688410455,NA,0.513465761154217,-0.627564288152035,0.190470156659742,-0.265556592385549,-3.4400052822912
122,-417.828537693902,NA,0.513154684499314,-0.628588933797538,0.190693623177272,-0.265237305722416,-3.43949748158307
123,-417.827017422679,NA,0.512784795632458,-0.629480485342649,0.190836743926378,-0.264945382392268,-3.43905472320152
124,-417.82514724126,NA,0.512362251077279,-0.630240450418601,0.190915735276748,-0.264681564871989,-3.4386712474943
125,-417.822952905018,NA,0.511892871470773,-0.630870996933153,0.190947113120358,-0.264446589875557,-3.43834156194998
126,-417.820464241478,NA,0.511382143506881,-0.631374937609214,0.190946534375015,-0.264241009442142,-3.43806043957424
127,-417.817713640822,NA,0.510835223522988,-0.631755707374187,0.190927802531206,-0.264065036066051,-3.43782291638559
128,-417.814734971682,NA,0.510256942527818,-0.632017332889381,0.190902101550538,-0.263918427765565,-3.43762428824122
129,-417.811562790153,NA,0.509651812485245,-0.63216439394074,0.19087750006146,-0.26380042359218,-3.43746010716401
130,-417.808231714171,-417.808231714171,0.509024033687076,-0.632201976884354,0.190858743559739,-0.263709734117655,-3.43732617729509
131,-417.804775866752,NA,0.508377503067835,-0.632135620785271,0.190847328293019,-0.263644585413296,-3.43721855055237
132,-417.801228337904,NA,0.507715823333986,-0.631971257303543,0.190841828547228,-0.263602809569484,-3.43713352203213
133,-417.797620661107,NA,0.507042312796723,-0.631715145719909,0.190838430809257,-0.263581970459047,-3.43706762515629
134,-417.793982333388,NA,0.506360015812973,-0.631373804737586,0.19083161511653,-0.263579510396431,-3.43701762653935
135,-417.790340421245,NA,0.505671713748421,-0.63095394283267,0.190814916384763,-0.263592901975582,-3.43698052053241
136,-417.786719288027,NA,0.504979936384665,-0.630462388948628,0.190781697058559,-0.263619789593365,-3.43695352339357
137,-417.783140457949,NA,0.504286973694935,-0.629906025248512,0.190725866605558,-0.263658106957083,-3.43693406703679
138,-417.779622606856,NA,0.503594887913378,-0.629291723450094,0.190642492715064,-0.263706159868699,-3.43691979232233
139,-417.776181649268,NA,0.50290552582014,-0.628626286022629,0.190528262047977,-0.263762667578372,-3.43690854187025
140,-417.772830881111,-417.772830881111,0.502220531160297,-0.627916393203558,0.190381764121285,-0.263826760410501,-3.43689835240138
141,-417.769581139751,NA,0.501541357110464,-0.627168556453873,0.190203588635426,-0.263897935805573,-3.43688744663502
142,-417.766440954922,NA,0.50086927870287,-0.62638907863819,0.189996242832043,-0.263975979035704,-3.43687422479766
143,-417.763416680638,NA,0.500205405114998,-0.625584020882107,0.189763910063469,-0.264060858057226,-3.43685725581899
144,-417.76051261344,NA,0.499550691733473,-0.624759175787164,0.189512082464006,-0.264152604231209,-3.43683526830891
145,-417.757731111744,NA,0.498905951904405,-0.623920046461494,0.189247108618412,-0.264251191607156,-3.43680714142158
146,-417.75507273271,NA,0.498271868290255,-0.623071830658502,0.188975701232022,-0.264356427168267,-3.43677189571599
147,-417.752536397854,NA,0.497649003763138,-0.622219409237483,0.188704449562071,-0.264467862960396,-3.43672868412102
148,-417.750119589441,NA,0.497037811777893,-0.621367338140913,0.188439377505791,-0.264584738527872,-3.43667678310467
149,-417.747818570304,NA,0.496438646183406,-0.620519843125105,0.188185581097916,-0.264705958879381,-3.4366155841315
150,-417.745628613264,-417.745628613264,0.495851770446097,-0.619680816586423,0.187946969665314,-0.264830109604186,-3.43654458547553
151,-417.74354422453,NA,0.495277366275796,-0.618853815952097,0.187726124018189,-0.264955507114411,-3.43646338443393
152,-417.741559348153,NA,0.494715541658743,-0.618042063267914,0.187524273899206,-0.265080278703733,-3.43637166996608
153,-417.739667544316,NA,0.49416633831536,-0.617248445780176,0.187341386368994,-0.265202464396509,-3.43626921576173
154,-417.737862140541,NA,0.49362973861067,-0.616475517454364,0.187176347909199,-0.265320130710245,-3.43615587372364
155,-417.736136359876,NA,0.49310567195221,-0.615725501515792,0.187027216185784,-0.265431485650991,-3.4360315678361
156,-417.734483432297,NA,0.492594020714471,-0.61500029418592,0.186891513417371,-0.265534984358483,-3.43589628838023
157,-417.732896694957,NA,0.492094625729943,-0.614301469855022,0.186766531968378,-0.265629416057997,-3.43575008645126
158,-417.73136968432,NA,0.491607291384284,-0.613630287944763,0.186649624227177,-0.265713964929758,-3.43559306873259
159,-417.729896219955,NA,0.491131790349796,-0.612987701694152,0.18653845268009,-0.265788240099561,-3.43542539248462
160,-417.728470477274,-417.728470477274,0.490667867984901,-0.612374369051487,0.186431181670136,-0.265852272949339,-3.43524726071296
161,-417.727087045541,NA,0.490215246421473,-0.611790665769076,0.18632659928,-0.26590648295797,-3.43505891749038
162,-417.725740968226,NA,0.489773628354967,-0.611236700696885,0.18622416506685,-0.265951616004883,-3.43486064341685
163,-417.724427764817,NA,0.489342700546319,-0.61071233316847,0.186123986516007,-0.265988661484251,-3.43465275121335
164,-417.723143435547,NA,0.488922137039901,-0.61021719226691,0.186026733309555,-0.266018756165608,-3.43443558145514
165,-417.72188445241,NA,0.48851160209924,-0.609750697663083,0.185933503494565,-0.266043083592092,-3.43420949845819
166,-417.720647740697,NA,0.488110752860692,-0.609312081648277,0.1858456587542,-0.266062777842141,-3.43397488633813
167,-417.719430654991,NA,0.487719241706306,-0.608900411929737,0.185764647367407,-0.266078839654631,-3.43373214526515
168,-417.718230952405,NA,0.487336718359504,-0.608514614735356,0.18569183297665,-0.266092071485496,-3.43348168793755
169,-417.717046764418,NA,0.486962831711242,-0.608153497779085,0.185628345050034,-0.266103035977732,-3.43322393629504
170,-417.715876567435,-417.715876567435,0.486597231388881,-0.607815772663989,0.185574963559673,-0.266112040038631,-3.43295931848811
171,-417.714719151597,NA,0.486239569085102,-0.607500076350591,0.185532045992936,-0.266119144293277,-3.4326882661135
172,-417.713573587458,NA,0.485889499668901,-0.607204991385081,0.185499500119947,-0.266124195373112,-3.43241121171907
173,-417.712439190743,NA,0.485546682104832,-0.606929064655802,0.185476801222402,-0.266126876602744,-3.43212858657351
174,-417.711315486115,NA,0.485210780209109,-0.606670824531574,0.185463048342574,-0.266126771212036,-3.43184081869026
175,-417.71020217146,NA,0.484881463272933,-0.606428796299107,0.185457050873734,-0.266123431372829,-3.43154833108823
176,-417.709099084311,NA,0.484558406582717,-0.606201515901469,0.185457434624886,-0.266116446221264,-3.43125154026838
177,-417.708006171729,NA,0.484241291865297,-0.605987542026121,0.185462755528248,-0.26610550252994,-3.43095085488218
178,-417.706923464361,NA,0.483929807682514,-0.605785466636691,0.185471609489945,-0.266090432702769,-3.43064667456762
179,-417.70585105467,NA,0.483623649795581,-0.6055939240713,0.185482728254279,-0.266071246292233,-3.43033938892896
180,-417.704789078814,-417.704789078814,0.483322521514017,-0.605411598843144,0.185495053435115,-0.266048142929054,-3.43002937663889
181,-417.703737701408,NA,0.483026134038924,-0.605237232273501,0.185507783644469,-0.26602150647185,-3.42971700464566
182,-417.702697102463,NA,0.482734206804279,-0.605069628084833,0.185520392808698,-0.265991881922568,-3.42940262747187
183,-417.701667466074,NA,0.48244646781608,-0.604907657059936,0.18553262067037,-0.265959938135305,-3.42908658659565
184,-417.700648970772,NA,0.482162653984504,-0.604750260841784,0.18554443930205,-0.265926420525229,-3.42876920990882
185,-417.699641781687,NA,0.48188251144192,-0.604596454943735,0.185556001263596,-0.265892098679649,-3.42845081125151
186,-417.698646044725,NA,0.481605795838101,-0.604445330997452,0.185567576586624,-0.265857713917333,-3.42813169002333
187,-417.697661882874,NA,0.481332272603082,-0.604296058271034,0.185579486033871,-0.265823931583687,-3.42781213087463
188,-417.696689394485,NA,0.481061717169982,-0.604147884462224,0.185592037854562,-0.265791302118203,-3.42749240348026
189,-417.695728653166,NA,0.480793915151265,-0.604000135776063,0.185605474253324,-0.265760233866527,-3.427172762399
190,-417.694779708775,-417.694779708775,0.480528662464376,-0.6038522162967,0.185619932095282,-0.265730979373212,-3.4268534470195
191,-417.693842588981,NA,0.480265765405677,-0.60370360666933,0.185635420627752,-0.265703635458598,-3.42653468159202
192,-417.692917300965,NA,0.480005040674502,-0.603553862119323,0.185651816853852,-0.265678156152385,-3.42621667534311
193,-417.692003833055,NA,0.479746315351015,-0.603402609854551,0.185668877323062,-0.265654376416138,-3.42589962266791
194,-417.691102156231,NA,0.47948942683429,-0.603249545901828,0.185686263527648,-0.265632043688802,-3.42558370339276
195,-417.690212225601,NA,0.479234222747589,-0.603094431446889,0.185703576839913,-0.26561085381739,-3.4252690830992
196,-417.689333981961,NA,0.478980560818837,-0.602937088755269,0.185720398346096,-0.265590487734198,-3.4249559134996
197,-417.688467353525,NA,0.478728308743178,-0.602777396762331,0.185736328743246,-0.265570645498323,-3.42464433285454
198,-417.687612257799,NA,0.4784773440344,-0.602615286418784,0.185751023948173,-0.265551074749568,-3.42433446642205
199,-417.686768603509,NA,0.478227553869562,-0.602450735876164,0.185764222843321,-0.265531591429534,-3.42402642693014
200,-417.685936292433,-417.685936292433,0.477978834929675,-0.602283765599868,0.185775764812819,-0.265512091502068,-3.42372031506518
