"iter","ll_batch","ll_full","dens_0","conn_0","conn_X1","conn_X2","g0_1"
31,-699.68310259363,NA,-0.38691085846591,-1.12075201814227,0.105909195831191,-0.226906380822045,-4.38505337680662
32,-715.323417828823,NA,-0.367710665190412,-1.09600464332022,0.104534933109633,-0.22095617225892,-4.36567182168273
33,-690.022463886753,NA,-0.348578426588459,-1.07166749135634,0.105813633765715,-0.217027088261692,-4.34634523516859
34,-685.412647721945,NA,-0.329518084076434,-1.04777228399254,0.109105844290743,-0.215009877164462,-4.32707861042881
35,-677.249258513213,NA,-0.310533711697423,-1.02436035399937,0.112036369447481,-0.216058142859052,-4.30787381092405
36,-664.724502381542,NA,-0.291629511718223,-1.001406752628,0.116150623855614,-0.217525629835039,-4.28873904763927
37,-658.13433467614,NA,-0.272809834183151,-0.978958587660953,0.119513247858968,-0.220987039488363,-4.26967575112656
38,-648.570461989734,NA,-0.254079167798839,-0.957044761546468,0.124357542398295,-0.225506086426101,-4.25068984161531
39,-637.77639110194,NA,-0.235442141038324,-0.935662376947244,0.130421360139896,-0.229770143985039,-4.23178895101751
40,-627.719416829389,-587.630889665002,-0.216903535540569,-0.914822587107883,0.133363123956217,-0.234868558978339,-4.21297870661982
41,-620.02497997781,NA,-0.1984682896074,-0.894516276092612,0.135041581822044,-0.239594406560449,-4.19426369719474
42,-617.950772041879,NA,-0.180141509009787,-0.874757822893316,0.133124169655643,-0.244385487242438,-4.17565036266425
43,-606.66404160677,NA,-0.161928471131583,-0.855654969078771,0.131364649402484,-0.251685263779108,-4.15713564451234
44,-607.758177193095,NA,-0.143834569161915,-0.837175488452973,0.126107417983052,-0.260509362942726,-4.13873403069082
45,-599.077590549384,NA,-0.12586533544323,-0.819275170273934,0.121012156946587,-0.267844568318379,-4.12045506696152
46,-589.761153964105,NA,-0.108026475069428,-0.801934097329348,0.118309500760505,-0.274098506774828,-4.10230038889692
47,-582.108819226942,NA,-0.090323856514789,-0.785282985266922,0.119215271200055,-0.28224871456556,-4.08427020916275
48,-584.314760264003,NA,-0.0727634354332603,-0.769239280718147,0.1222219768808,-0.289506531684529,-4.0663813029891
49,-575.595694658678,NA,-0.0553513178613337,-0.753854544094446,0.125487995080074,-0.297916009073538,-4.04863210469763
50,-573.977615267671,-521.035692396036,-0.0380937150718047,-0.738983172279998,0.132723235194632,-0.302186804431972,-4.03103687222725
51,-555.465637361183,NA,-0.02099706478591,-0.724759512790072,0.137174985256841,-0.306572156137257,-4.01359978381451
52,-559.565861798166,NA,-0.00406793746172693,-0.711146274245994,0.142120252494742,-0.309573437766771,-3.99633320531117
53,-546.760188796749,NA,0.012686945356175,-0.698123492410987,0.1474434654099,-0.311482294339686,-3.979238440161
54,-540.116946486385,NA,0.0292607195554775,-0.685821814045384,0.154489423706837,-0.315788425025766,-3.96231037714062
55,-545.512276172853,NA,0.0456465212345131,-0.673967116428062,0.158861056796547,-0.314434916564575,-3.9455870036216
56,-535.526136332528,NA,0.0618371743050001,-0.662675123492439,0.161771645398826,-0.311126835241331,-3.92906371227271
57,-547.133787610516,NA,0.0778253453425636,-0.652016525683089,0.162385015787998,-0.308514581611611,-3.9127426639277
58,-528.04445043712,NA,0.0936036492930568,-0.641915651041155,0.159577217890568,-0.305291917442273,-3.8966326498748
59,-525.257933180377,NA,0.109164590042214,-0.632368487424524,0.153707989455065,-0.300095488056413,-3.88074725237901
60,-513.417296597388,-472.394060221649,0.124500533712197,-0.623410977359547,0.148558739262194,-0.29466595109389,-3.86508880828796
61,-526.471049482354,NA,0.139603846469562,-0.614932289854279,0.142424006526197,-0.287285798594627,-3.8496683606121
62,-512.509364066929,NA,0.154466806856495,-0.607048627327016,0.134905243646045,-0.281341669869999,-3.83448765764114
63,-506.004761634328,NA,0.169081789212489,-0.599709728465227,0.128738588539027,-0.277019259691742,-3.81954682710423
64,-502.459959798237,NA,0.183441312406431,-0.592963184976777,0.123889429974474,-0.27489552171113,-3.80485376814517
65,-505.965796144478,NA,0.197538102038062,-0.586662632730125,0.121452619547386,-0.27198475171139,-3.79042190385735
66,-506.338431260379,NA,0.211364964856263,-0.580747200035184,0.118795253954184,-0.266469983804101,-3.77626641761829
67,-494.764675734914,NA,0.224914695194612,-0.575334624059223,0.116144105562263,-0.262679900207965,-3.76238402283702
68,-491.543044248132,NA,0.238180344628032,-0.570538291822244,0.114413893447202,-0.26294563688241,-3.74878237691095
69,-491.881156489633,NA,0.251155414645626,-0.566221980199808,0.115810220654754,-0.263586329718605,-3.73547524629348
70,-485.071987084416,-441.612751275599,0.263833699750447,-0.562298552359185,0.114357072881842,-0.264881941800768,-3.72245550602243
71,-481.74913076976,NA,0.276209221210451,-0.558819802140299,0.113661618493549,-0.266684260421738,-3.70973428156701
72,-487.280352935527,NA,0.288276328561647,-0.555636036262912,0.115222198310255,-0.267829972702273,-3.69730364378059
73,-480.03957713284,NA,0.300029628749864,-0.55279641094076,0.115955576990987,-0.268586829640092,-3.6851809760414
74,-484.997933563007,NA,0.311464028076225,-0.550331319372563,0.119424740793616,-0.270163756212757,-3.67336895273796
75,-479.382913276534,NA,0.322574908465289,-0.548196828338154,0.119316688641345,-0.2715928343858,-3.66187927413935
76,-471.431351734741,NA,0.333357997676497,-0.5463716333225,0.118328780684109,-0.272286415291276,-3.65071206188626
77,-470.411305947699,NA,0.343809398073621,-0.544844979272604,0.121545411673462,-0.272011319544338,-3.63986607223472
78,-464.00899361509,NA,0.353925681297165,-0.543624017905692,0.122852661670132,-0.271976964099433,-3.62934495590176
79,-475.29096939276,NA,0.3637039074091,-0.542757887310101,0.123834322585512,-0.271376465495464,-3.61916066017659
80,-474.575371593116,-425.771744482279,0.373141657911023,-0.542301822428685,0.121407792848013,-0.272850209162149,-3.60931269569986
81,-466.714603636918,NA,0.382237223791131,-0.542205102301801,0.121570030680225,-0.275920581138193,-3.59978629742431
82,-471.769308665482,NA,0.390989664462628,-0.542427323197584,0.127917257594859,-0.278925614916114,-3.59058885516739
83,-471.747182957238,NA,0.399398761086035,-0.54282189632298,0.133965727841144,-0.281925477570717,-3.58170561061202
84,-470.274168510012,NA,0.407464831129535,-0.543615688615777,0.136810182227072,-0.286861599314992,-3.57315728856851
85,-470.05519277224,NA,0.415188975267373,-0.544687454243889,0.138975500703197,-0.292581754510341,-3.56493426820386
86,-469.719471012342,NA,0.42257297858657,-0.545833668458,0.14079078865125,-0.295044975503613,-3.55703119019141
87,-466.509381176702,NA,0.429618864216263,-0.547099486325174,0.139549157784106,-0.295741114510391,-3.54945289219054
88,-461.233231554396,NA,0.436329014908374,-0.548584511314517,0.138122278896314,-0.297074132490129,-3.54218725213641
89,-468.192956573723,NA,0.442706511773001,-0.550199808271866,0.140665374524854,-0.297741867691915,-3.53523285086436
90,-464.325882100342,-419.635027316057,0.448755064818757,-0.552068255936608,0.142903181034315,-0.299392939128942,-3.52859866480207
91,-461.475507619675,NA,0.454479146495795,-0.554070612170811,0.144405408073767,-0.300725069553194,-3.52226416390399
92,-468.790671967267,NA,0.4598837444687,-0.556329702529425,0.149937979483306,-0.302000271377899,-3.51624628486916
93,-458.977586440016,NA,0.464974606463858,-0.558569706352898,0.155658576379275,-0.299532565000488,-3.51053007903287
94,-468.53020398188,NA,0.469757581094186,-0.560872937360161,0.160921007414854,-0.295198785070906,-3.50510653279777
95,-462.270651961348,NA,0.474238842486874,-0.56331951671028,0.164676802724854,-0.292396131041643,-3.49996483778838
96,-463.071991942965,NA,0.478425226477207,-0.565570848659367,0.164200869522009,-0.283012866859704,-3.49510963941594
97,-458.417767535882,NA,0.482323118417978,-0.56789907844015,0.162474388932059,-0.274564578565234,-3.49051237394621
98,-466.298023597702,NA,0.485939465216203,-0.570352340167834,0.163052625737781,-0.266829494956675,-3.48616518236675
99,-462.575669409378,NA,0.489281858211681,-0.572769999427535,0.164196723372985,-0.256842358265789,-3.48207142814054
100,-480.991792798732,-418.068371563484,0.492358075390865,-0.575404000164294,0.163619936044192,-0.250762406078894,-3.47822703812383
101,-455.932076814651,NA,0.495176710954741,-0.5782200992903,0.165935802561736,-0.249126754828247,-3.47460982614757
102,-466.309505217298,NA,0.497747258376854,-0.581167774330817,0.166755325972661,-0.250123128897392,-3.47122926051028
103,-463.633078263779,NA,0.500079689254989,-0.584080400901296,0.164148027454395,-0.252460905927423,-3.46805993891698
104,-456.709176825906,NA,0.502184067357829,-0.586970853570586,0.16107445847186,-0.252782668142697,-3.46511047861393
105,-470.17013616892,NA,0.504070362223825,-0.589724976250066,0.155997238234655,-0.24971606184289,-3.46237781025687
106,-468.389015350472,NA,0.505748183819383,-0.592628090787153,0.152997189972013,-0.247271712477733,-3.45986353645884
107,-473.356348601865,NA,0.507227522321126,-0.595480255699994,0.152385609515709,-0.24662081412902,-3.45752629461747
108,-474.541404747802,NA,0.508518611945175,-0.598215831193799,0.151532270785788,-0.246469344042538,-3.45536212107052
109,-474.391754419118,NA,0.509631624235785,-0.600810000718277,0.152612576683548,-0.246552820157268,-3.45335397945402
110,-459.54657410406,-417.881010166222,0.51057665543478,-0.603287976033586,0.155842133807803,-0.246396928913317,-3.45150483891758
111,-462.815988524177,NA,0.511363700836013,-0.605684425939338,0.160252318477857,-0.246975364131044,-3.44981752666212
112,-472.358134129087,NA,0.512002737334564,-0.608119087090326,0.164721937342004,-0.250592385618458,-3.44828543925734
113,-462.481338396952,NA,0.512503953806154,-0.610473420569534,0.170520291419207,-0.257474820311897,-3.44687093317058
114,-470.432686836128,NA,0.512877631309637,-0.612790069400422,0.177908567208964,-0.264442120938759,-3.44559300927134
115,-467.455558543922,NA,0.513133885841376,-0.614820247252338,0.187986714174065,-0.2650550590179,-3.4444399064818
116,-470.119342397012,NA,0.513281855015069,-0.61679201990541,0.199520289800922,-0.264957642729069,-3.44341411732036
117,-458.467536289519,NA,0.513330466012696,-0.618700113944368,0.207041582089379,-0.266775112532376,-3.44249561656831
118,-469.755548825817,NA,0.513288375197847,-0.620580613274549,0.213002538453309,-0.269404249716015,-3.44168793103453
119,-472.08008959343,NA,0.513163992014917,-0.622305604332871,0.215033228533446,-0.27094931703734,-3.44096918835962
120,-463.94334206817,-417.852884186719,0.512965010225391,-0.623927186671958,0.216684915735934,-0.272466956257185,-3.44032872790665
121,-457.61945526679,NA,0.512698755662892,-0.625395215511567,0.217596710997491,-0.274006630482574,-3.43974606182627
122,-456.395545672189,NA,0.512372100566928,-0.626756481632807,0.220614941067408,-0.273810781621618,-3.43922621729713
123,-463.965388250609,NA,0.511991502252258,-0.628106690509897,0.220925408387069,-0.275657471030726,-3.43877347306084
124,-455.273422069716,NA,0.51156322375797,-0.629387263821164,0.222982842108106,-0.27643944571176,-3.43838250384303
125,-466.41994836037,NA,0.511093204426606,-0.630462488747534,0.220182988085808,-0.273978956728261,-3.43805085346757
126,-456.263328899361,NA,0.510586368875972,-0.631480027196193,0.216550696769113,-0.275599614735298,-3.43774508460893
127,-476.537716846443,NA,0.51004772799277,-0.632337889516212,0.213788089859385,-0.273942402359504,-3.43749502135509
128,-463.351129969345,NA,0.509481672649645,-0.633029196000941,0.207058100882572,-0.272375445076596,-3.43728396573264
129,-465.661429460961,NA,0.508892068174975,-0.633314831850778,0.19955795028264,-0.266526464788035,-3.43709461384342
130,-461.785004689465,-417.805880509152,0.508281792591674,-0.63351763956339,0.188825770287261,-0.262727992307721,-3.43693499158013
131,-453.74285476197,NA,0.507653627885941,-0.633583177157238,0.177651250458651,-0.262266213245539,-3.43679092195992
132,-462.576585877317,NA,0.50701047871979,-0.633372941461013,0.168348467405909,-0.259459076451624,-3.43666979982398
133,-465.645233550821,NA,0.506354759857767,-0.632980635464158,0.161850838471071,-0.258224147457414,-3.43656122861731
134,-461.813762319246,NA,0.505688919718409,-0.632229129286848,0.158460595403535,-0.251652751857501,-3.43646858449657
135,-458.757632287125,NA,0.505014552129896,-0.631373690659604,0.16191616938841,-0.243700866667913,-3.43640663877211
136,-466.607743558373,NA,0.504333287564729,-0.630443565399254,0.163981725373352,-0.236960129770373,-3.43636865166942
137,-457.687313471729,NA,0.503646738763228,-0.62959317137936,0.162287139154749,-0.237024186105915,-3.43634028003924
138,-462.78690152797,NA,0.502957018946396,-0.628795608786071,0.164236069452649,-0.239649085708576,-3.43632566513288
139,-457.542455740455,NA,0.502266562637468,-0.627872406437421,0.1683436510402,-0.241552084006725,-3.43630847334625
140,-460.209442067709,-417.784113465122,0.501577515974001,-0.627284177294867,0.176108139815757,-0.249975361072056,-3.43631152492761
141,-468.502210948707,NA,0.500892999658337,-0.626803214237884,0.186014716981805,-0.258943416437319,-3.43633293346456
142,-472.894954777452,NA,0.500216166086475,-0.62623563040335,0.191396265141313,-0.265782365103999,-3.43635522121442
143,-458.645509919918,NA,0.499549368791026,-0.625638455158795,0.194545824055702,-0.272418068772599,-3.43636776864426
144,-460.595499354398,NA,0.49889455143036,-0.625218140973966,0.19982017659778,-0.280663730368603,-3.43638653213549
145,-456.274777859461,NA,0.498253906956186,-0.624747517396747,0.204689416878776,-0.289269494353248,-3.43638705063651
146,-467.93515142195,NA,0.497629346809584,-0.624039730458906,0.207734668257791,-0.294619172687868,-3.43636522137437
147,-459.272348668347,NA,0.497021849624205,-0.623391617149749,0.210984256663569,-0.302497473233327,-3.43631304457445
148,-460.198555323046,NA,0.496432554796094,-0.622702195958552,0.212886640242276,-0.308236055011389,-3.43624887197234
149,-456.993059700004,NA,0.495862050332456,-0.621968859700187,0.214231175507188,-0.31138048965713,-3.43617624284252
150,-474.052025170683,-417.845003472544,0.495310397544922,-0.621130142114626,0.214199951005672,-0.309069930315187,-3.43610363167774
151,-474.673233061237,NA,0.494776728292328,-0.620068563424758,0.212128100679679,-0.301584912741866,-3.43603545286777
152,-468.155244842092,NA,0.494259263750451,-0.618929089324636,0.207915080074683,-0.291301416243848,-3.43596988722443
153,-465.944622677451,NA,0.493755829832617,-0.617714375982173,0.20162990068138,-0.278816510962725,-3.4359025604797
154,-460.736207832133,NA,0.49326399299986,-0.616574437967302,0.192345062397891,-0.268755980783269,-3.43582172827412
155,-468.680569272672,NA,0.492781698253175,-0.615663884856024,0.186256782453471,-0.264082767438072,-3.43571107801787
156,-463.675873284628,NA,0.492307983412896,-0.614854849255433,0.182183722207161,-0.259748532735018,-3.43559626908726
157,-460.143733086053,NA,0.491842168746651,-0.614113025958034,0.17911882778936,-0.260071918548276,-3.43545573494279
158,-462.37260741041,NA,0.491384199328576,-0.613354147185772,0.17509188137671,-0.261494334601228,-3.43529542231835
159,-461.489191859378,NA,0.490934020479377,-0.612687102773609,0.17488498430515,-0.262290433410396,-3.43513918074734
160,-472.379900228128,-417.73567212535,0.490491755501177,-0.611876330215743,0.17213985879352,-0.260085144856258,-3.43498304047854
161,-456.595095836168,NA,0.490056891655535,-0.611106063995254,0.1669448368102,-0.260996799070876,-3.43480706086539
162,-460.993382962429,NA,0.489629180889532,-0.610329485263887,0.164587102363454,-0.26204755514607,-3.43461511312675
163,-470.769842947464,NA,0.489208482353572,-0.609574908239768,0.167469860148544,-0.26303126397157,-3.43441266655093
164,-462.164122216964,NA,0.488794868208945,-0.608801743462017,0.171479056875468,-0.261900421896087,-3.43420847048141
165,-452.3660964862,NA,0.488388156259977,-0.608043421497355,0.176218113314599,-0.262697584777741,-3.43398242045812
166,-461.316706022337,NA,0.487988391579252,-0.607303413979748,0.181643909460055,-0.261181379622132,-3.43375651832371
167,-470.638794382598,NA,0.487595366183829,-0.606576549721684,0.185500856304734,-0.256124574569807,-3.43354665769999
168,-458.086902942191,NA,0.487208422600283,-0.60594362235755,0.189343627304523,-0.251206604664311,-3.43333534280648
169,-463.279317899904,NA,0.486827050821951,-0.605610279856574,0.193247686568601,-0.24983594001283,-3.43312528243658
170,-460.881884425546,-417.727163118784,0.486451446933107,-0.60529368518005,0.193702693475403,-0.249452355641206,-3.43289618923333
171,-475.499151294317,NA,0.486081640727188,-0.605204834233531,0.197261959440153,-0.251749830711414,-3.43265859190558
172,-468.950468670258,NA,0.485718302402062,-0.605080026295298,0.197861388554878,-0.250600862976483,-3.4324115974608
173,-466.192771637554,NA,0.485361373696261,-0.605062488211783,0.195998719522696,-0.253364140209691,-3.43215007209663
174,-454.386732704122,NA,0.485011134914497,-0.605027383495731,0.188244979502558,-0.258420421716238,-3.43186582828521
175,-474.070088240436,NA,0.484667676596876,-0.605206174947232,0.184173559621431,-0.263188730957838,-3.43159939827942
176,-456.285509093302,NA,0.484331492097816,-0.605309249698055,0.179094128490525,-0.270247955046608,-3.43129966641439
177,-464.492196554112,NA,0.484003114489178,-0.60513947240453,0.173288131087573,-0.271097207229041,-3.43100092455351
178,-462.301825420631,NA,0.483681956807206,-0.604944888857599,0.167306745605526,-0.271685576918568,-3.43069927420452
179,-466.827596965815,NA,0.483367402647471,-0.604702362593269,0.162970928194236,-0.270717552120937,-3.43040217980919
180,-465.494564966318,-417.731161572133,0.483058722650519,-0.604277956781509,0.156063565903247,-0.268802053379241,-3.43009108944093
181,-455.608461080028,NA,0.482754806967984,-0.603959138864557,0.150125211646866,-0.271391704126062,-3.42976541004513
182,-465.151716709965,NA,0.482455348790526,-0.603706342324555,0.144467297136454,-0.2745414723863,-3.42946080993282
183,-463.765547095433,NA,0.482160280401434,-0.603341296062798,0.142530637478424,-0.277123120925769,-3.42915466451229
184,-454.734378650086,NA,0.481869506245054,-0.602918194952964,0.14356875646007,-0.280615409082994,-3.4288378868956
185,-468.436965789378,NA,0.481583093204755,-0.602529772678859,0.149246307187753,-0.282237792706184,-3.42854083696734
186,-462.800553434421,NA,0.481301085812319,-0.602153736413359,0.156457435609089,-0.286273650295326,-3.42823627498124
187,-468.279143059205,NA,0.481023924921342,-0.601787027691215,0.164400352691612,-0.289965331593015,-3.42793784489818
188,-466.577804434344,NA,0.480752021192062,-0.601358972142228,0.172675677481571,-0.292657111114752,-3.42764859163733
189,-465.9191718143,NA,0.480485595367737,-0.60082437215145,0.179958467626119,-0.292496597101001,-3.42735306668145
190,-460.512642706507,-417.713461399144,0.480224273297501,-0.600242849755449,0.183333223453892,-0.289277629401145,-3.42707003142585
191,-460.481091126254,NA,0.4799670590017,-0.599616778923108,0.187391303279871,-0.285276164602402,-3.42677405784379
192,-475.979385270136,NA,0.479712896132966,-0.599217808127202,0.19096094017468,-0.281585612292615,-3.42648091275978
193,-466.787075612636,NA,0.479461048324128,-0.59873067972987,0.186808704314685,-0.275311984621508,-3.42619846254835
194,-466.781917644418,NA,0.479209992255062,-0.598286028714348,0.184248433265554,-0.270216189906091,-3.42589597285607
195,-456.446929224363,NA,0.478958589162005,-0.597656235681766,0.178077697213796,-0.263321773275916,-3.42558316835912
196,-458.321788035312,NA,0.478705177312816,-0.597092808765518,0.173462444595014,-0.25799059267382,-3.42525195647896
197,-463.230839650073,NA,0.478448579097592,-0.596697804860401,0.169371764470737,-0.255101957454408,-3.42492112391488
198,-469.186518856417,NA,0.478188254155338,-0.596508935401259,0.165964663036781,-0.256112591534667,-3.42459272081665
199,-457.746974809046,NA,0.477924481058211,-0.596066858817756,0.159372604455323,-0.254910674363973,-3.42424779989197
200,-457.950242508971,-417.708866574194,0.477656799840392,-0.595796705466934,0.161556926622077,-0.256041000441024,-3.4239019941131
