"label","rate","decay_tau","polyak_from","iter","sec","par","true","bfgs","sgd","polyak","ll_bfgs","ll_sgd","ll_polyak"
"r020_polyak",0.2,NA,150,200,1874.5643851757,"dens_0",0.3,0.445736477194628,0.475948598774441,0.484216119764714,-417.635836851951,-417.723515352807,-417.705112772436
"r020_polyak",0.2,NA,150,200,1874.5643851757,"conn_0",-1,-0.578116247714457,-0.609240743414575,-0.608634954086219,-417.635836851951,-417.723515352807,-417.705112772436
"r020_polyak",0.2,NA,150,200,1874.5643851757,"conn_X1",0.35,0.185569805337406,0.154669894891,0.184920366000686,-417.635836851951,-417.723515352807,-417.705112772436
"r020_polyak",0.2,NA,150,200,1874.5643851757,"conn_X2",-0.3,-0.263783594810986,-0.28171942092618,-0.273868285321546,-417.635836851951,-417.723515352807,-417.705112772436
"r020_polyak",0.2,NA,150,200,1874.5643851757,"g0_1",-3.2,-3.38905667495604,-3.42009299439481,-3.42733239885815,-417.635836851951,-417.723515352807,-417.705112772436
