"iter","ll_batch","ll_full","dens_0","conn_0","conn_X1","conn_X2","g0_1"
27,-843.393560327896,NA,-0.464314688817875,-1.22361687619933,0.164996207877908,-0.394458977987278,-4.4627282102161
28,-828.82701926564,NA,-0.444877937782518,-1.19751228370693,0.16329574687851,-0.384506676073265,-4.44316204015375
29,-812.292710861255,NA,-0.425494230295329,-1.1717962003356,0.161714960082063,-0.374008059076312,-4.42363565191706
30,-816.289862446661,-670.617311099363,-0.406166982371677,-1.1462213501808,0.161097709439099,-0.358191908412224,-4.40418064923587
31,-795.347854279322,NA,-0.386899789146455,-1.12086726301908,0.157304901233441,-0.340239957646589,-4.38478739886844
32,-798.321327048162,NA,-0.367696408906088,-1.09583449841851,0.153994967166828,-0.320672586473597,-4.36545618067745
33,-779.292684469238,NA,-0.348560756955749,-1.07127792596556,0.154178048089913,-0.301642732518608,-4.34617547502479
34,-775.09786199581,NA,-0.329496881844002,-1.04735467438982,0.152207572456359,-0.288027625666464,-4.3269334473915
35,-773.132664708076,NA,-0.310508931183406,-1.02377192504698,0.145894881390154,-0.272556378500829,-4.30777131318501
36,-755.619978950767,NA,-0.291601234140803,-1.00077717548511,0.141124894499783,-0.260155753675154,-4.28866099918373
37,-745.238614570259,NA,-0.272778241411233,-0.978261800688879,0.13467649859729,-0.248009894534051,-4.26962133447216
38,-733.758639498294,NA,-0.25404456616914,-0.956242502409574,0.127734548664405,-0.236288138843214,-4.25065586655217
39,-722.37211032097,NA,-0.235404981697228,-0.934748344261079,0.120935846012838,-0.225176729111335,-4.2317745347776
40,-707.739666693108,-587.672117120781,-0.216864416135706,-0.913778806404312,0.109341611702229,-0.216290588449947,-4.21298241945315
41,-715.121996557216,NA,-0.19842795218257,-0.893328449937804,0.0940521539000174,-0.208758341787834,-4.19428171935144
42,-711.3909246036,NA,-0.180100833788952,-0.873501152582534,0.0830739715120949,-0.20360306180821,-4.17566878409744
43,-709.041862776029,NA,-0.161888427037637,-0.854370913471666,0.0711586946840149,-0.202634725347757,-4.15715606391063
44,-692.357769492289,NA,-0.143796201558223,-0.835653229760576,0.0607396925641828,-0.198901440474577,-4.13876204033175
45,-687.925901571614,NA,-0.125829836286893,-0.817554604526576,0.0523349134806931,-0.197101966499101,-4.12048257958317
46,-674.819355156053,NA,-0.107995139473762,-0.800012211300645,0.0439336802073685,-0.196092592475847,-4.1023258439722
47,-667.003204276541,NA,-0.0902980723785393,-0.783161042683212,0.0366197197105271,-0.197764488840757,-4.08430421004411
48,-651.474953876679,NA,-0.0727446965316241,-0.766973646461993,0.0332455008623709,-0.201843836039251,-4.06641602208687
49,-674.071162716709,NA,-0.055341179043676,-0.751213765771168,0.0351742876658945,-0.202757069759506,-4.04868451428628
50,-660.26603746976,-521.365661361488,-0.0380939077441239,-0.736316465866184,0.0414445040611725,-0.20917860069004,-4.03109470848667
51,-652.460997337766,NA,-0.0210092764562364,-0.722189208821538,0.0484834947302656,-0.218881072019534,-4.01365944810004
52,-646.04611069095,NA,-0.00409372084097572,-0.708608045962064,0.0567284032913096,-0.227354418324356,-3.99639918173534
53,-638.86874676421,NA,0.0126461754779147,-0.695667527558368,0.0665755076038371,-0.236428516906031,-3.97930851329998
54,-624.657540235562,NA,0.0292037422991227,-0.683437901918111,0.0763081507573664,-0.248179222138852,-3.96238392282604
55,-607.942678245513,NA,0.0455722941270022,-0.671762233566705,0.0869409624745148,-0.259048876590589,-3.94564742625199
56,-615.891046571926,NA,0.0617450392892369,-0.660470906989998,0.0949136116564998,-0.266013875414308,-3.9291201471085
57,-616.00374836658,NA,0.0777149613915479,-0.649763241855984,0.105978667546633,-0.272014046529188,-3.91279756973188
58,-606.345804729997,NA,0.093474977877139,-0.639593534757958,0.110745891196689,-0.277519347394001,-3.89668983046206
59,-614.999811323402,NA,0.109017904014644,-0.63001427916877,0.11694028088801,-0.282917536285323,-3.88079605664915
60,-601.772623736105,-472.368416048944,0.124336538767331,-0.620777249181822,0.123916080382599,-0.28526342992207,-3.86512118657054
61,-593.836358404515,NA,0.1394235157487,-0.612109004347922,0.129622808281887,-0.286242467882621,-3.84968419377895
62,-592.146749777764,NA,0.154271426224265,-0.603942600693106,0.13112273257539,-0.28649296345689,-3.83448309187915
63,-586.023051410337,NA,0.168872811144623,-0.596350467764987,0.131117088259083,-0.286259093781629,-3.81953063780076
64,-605.865542105233,NA,0.183220244223589,-0.589266893697109,0.128038339692011,-0.285056661207454,-3.80484926021424
65,-583.993229066314,NA,0.19730631854803,-0.582616391369921,0.125960717503785,-0.280981235019744,-3.7904486126795
66,-593.009338543299,NA,0.211123618168848,-0.576567705839282,0.129204018708585,-0.277783213841909,-3.77629278879444
67,-567.901413229191,NA,0.224664983471342,-0.570943930448132,0.12801030379857,-0.273568616555263,-3.76241131864039
68,-576.983097302394,NA,0.23792330105332,-0.565919796340553,0.125550209893993,-0.27136089440855,-3.74880613960407
69,-580.864529486024,NA,0.250891777399504,-0.561408339754713,0.123030080424682,-0.270530701170453,-3.73547023471034
70,-574.604788071835,-441.628741729186,0.263563917883861,-0.557335055937456,0.120816294904817,-0.268116660196249,-3.72243633660327
71,-571.972709630201,NA,0.275933415762352,-0.553668381390636,0.119252130467559,-0.264843040536265,-3.70970513099131
72,-571.88825855548,NA,0.287994221511965,-0.55064793720266,0.123409863601957,-0.264286020247424,-3.69725568509761
73,-570.200751421886,NA,0.299740903152732,-0.548284163673771,0.124283277515216,-0.268032157472129,-3.68511496069297
74,-578.676387236555,NA,0.311168670121666,-0.546180059529349,0.122103967854828,-0.271181630873072,-3.67328049502402
75,-564.061772614095,NA,0.32227297614715,-0.544442908975573,0.121655605428956,-0.27352782587627,-3.6617709129758
76,-554.091354545732,NA,0.333049679320877,-0.543178253650679,0.117854989246522,-0.277583869466173,-3.65057448002868
77,-568.770185738315,NA,0.343495178690085,-0.542150222832424,0.111806411849144,-0.279453872751401,-3.63971781247112
78,-571.82938197485,NA,0.353606153133007,-0.541539122297299,0.108066833964454,-0.282718991672299,-3.6291764317835
79,-569.74606740632,NA,0.36337995566745,-0.540986614132464,0.104207411667773,-0.284816155058917,-3.61894284135664
80,-568.183187487081,-425.812436179552,0.372814262017344,-0.540797951703443,0.100153331151504,-0.28849826886874,-3.60903931631274
81,-557.687256962961,NA,0.381907468299554,-0.541063839023501,0.099509182618864,-0.292811639574517,-3.59949005521786
82,-552.855832923122,NA,0.390658755572582,-0.541671150918911,0.0989421195530588,-0.298965144322141,-3.59026030565077
83,-557.830329582911,NA,0.399068066159557,-0.542353299467222,0.0974943620382464,-0.304302440006933,-3.58135120974778
84,-579.648150673566,NA,0.407135769357166,-0.543502243339726,0.0959732907498148,-0.311902965695133,-3.5727800427198
85,-557.252749494211,NA,0.414863174522348,-0.544461057599355,0.0924931313708882,-0.314659170158281,-3.56455115900277
86,-549.693086631266,NA,0.422251558120784,-0.545424896837677,0.0929208089752139,-0.316732288543496,-3.5566295782393
87,-539.606003444501,NA,0.42930268727185,-0.546835503874391,0.0938070729665373,-0.321051448768643,-3.54905007105432
88,-556.774644221745,NA,0.436019353448512,-0.548282128329411,0.0976653682540197,-0.323543403062438,-3.54179391016771
89,-552.243519857866,NA,0.442404743086343,-0.549911866835164,0.10397917926522,-0.325035974259645,-3.53487705866875
90,-550.559388945225,-419.750916511484,0.448462634162958,-0.551776704808328,0.109470679291707,-0.327404239000607,-3.52829543073321
91,-556.010002130025,NA,0.454197582877177,-0.553525480841013,0.111981438382891,-0.327038884019297,-3.52201528933103
92,-551.935694326068,NA,0.459614243226301,-0.555017984700105,0.112535000084173,-0.324059538678568,-3.51601945110203
93,-551.517396383065,NA,0.464717311192126,-0.556676794103471,0.11669636628906,-0.32022253158431,-3.51031975802355
94,-547.448857843077,NA,0.469512070117656,-0.55833753308449,0.116796529542437,-0.315636151840441,-3.50490182804707
95,-529.284254939531,NA,0.474004159036665,-0.560240712980717,0.114905788199005,-0.312822945132672,-3.49976817987285
96,-551.517371607618,NA,0.478200019347033,-0.562476644214604,0.111451679862275,-0.314140878496026,-3.49490255372674
97,-550.886316521634,NA,0.482107155472044,-0.564882757599946,0.109227081633605,-0.315276510050247,-3.49031215048255
98,-549.021854095264,NA,0.485733562095778,-0.567025804953753,0.111889034542937,-0.311363753374616,-3.485995059367
99,-552.809957151419,NA,0.489086948099586,-0.569438919689729,0.121172306459896,-0.310771292707181,-3.48191335994199
100,-556.484868573958,-418.128143653593,0.492176013092372,-0.572176739457049,0.132108633290861,-0.312159250585023,-3.47809454218448
101,-548.216173133238,NA,0.495010246706147,-0.575130554975512,0.14334414307072,-0.315581575834372,-3.47450991251972
102,-567.968717488452,NA,0.497599736715727,-0.577701423100857,0.15589710282735,-0.312336095648196,-3.47116203748471
103,-554.046614245022,NA,0.499953794794114,-0.580294851898233,0.167725095469966,-0.308947295454261,-3.46802912767862
104,-538.049912243744,NA,0.502081932498524,-0.582879593611588,0.173071277273163,-0.304557974892538,-3.46512986658299
105,-563.800128464338,NA,0.50399355022799,-0.585270405493944,0.181095556974594,-0.296286608887973,-3.46244441249211
106,-543.372216226949,NA,0.505697778948725,-0.587255489399676,0.185100623891319,-0.286087377767089,-3.45989953868378
107,-550.07528014251,NA,0.507203193614388,-0.589217899372889,0.190730493316119,-0.273652347938253,-3.45752911126828
108,-557.116353901058,NA,0.508518368337631,-0.59093022165148,0.196195896463668,-0.259087093377351,-3.45531237987008
109,-540.685530457133,NA,0.509651653522244,-0.59327967713213,0.204264382479105,-0.252181901712301,-3.45325610373851
110,-543.612500314507,-417.886501217746,0.510612841336352,-0.595706382393549,0.209874965412449,-0.248714411161759,-3.45133870510724
111,-551.442909025271,NA,0.511411910518743,-0.598304273221239,0.212182637758288,-0.247457869881554,-3.44958104487924
112,-557.40354060522,NA,0.512058905015444,-0.601051099867518,0.21682710274368,-0.246813308541497,-3.44794738305478
113,-550.571953849173,NA,0.5125639726152,-0.603730577386916,0.221152888039822,-0.241771451765697,-3.44645219794924
114,-553.352042670985,NA,0.512936625558037,-0.606654201277218,0.228106273943767,-0.237359770498345,-3.44510331212891
115,-569.335168622046,NA,0.513186647375546,-0.609709223318558,0.235717591756273,-0.232128279391128,-3.4439049223078
116,-548.635778579849,NA,0.513323748284629,-0.612780697554586,0.241274267565991,-0.228743443055383,-3.44280294908008
117,-545.889185348617,NA,0.513357395736108,-0.616046380839392,0.243012165969545,-0.229564321029034,-3.44182857364828
118,-546.470088735296,NA,0.513297054472457,-0.619126694538616,0.240729277964792,-0.227799395027188,-3.44096317307202
119,-546.354826887232,NA,0.513151272520435,-0.622295339570954,0.241017108111222,-0.228069930499069,-3.44018028057718
120,-542.914414469129,-417.940800146684,0.512928700669961,-0.62548602772611,0.239677971125568,-0.22860720303006,-3.43949347702885
121,-553.465273022497,NA,0.512637611396531,-0.628552209169034,0.236609729005383,-0.231630906281745,-3.43886928934408
122,-544.988163412629,NA,0.512285915429964,-0.631618307337275,0.236535408720496,-0.234819750913799,-3.43830981137651
123,-556.685396094574,NA,0.51188138282592,-0.634047615193731,0.236537478756839,-0.229800712096075,-3.43779043882697
124,-535.120880957716,NA,0.511430208210921,-0.636255529684059,0.234624666390123,-0.224404684441425,-3.43734115395602
125,-549.546467392842,NA,0.510938046663052,-0.638536661962976,0.232414516331209,-0.223307134958128,-3.43695913739854
126,-535.035473411538,NA,0.510410741045561,-0.640342085421798,0.225666102903923,-0.222108405781461,-3.43659722004019
127,-534.832908883035,NA,0.509853136689187,-0.641971805053956,0.219086650406908,-0.222346293902349,-3.43627861484155
128,-549.921280497068,NA,0.509269872205608,-0.643267887486475,0.210397530846348,-0.221564286352861,-3.4360126463012
129,-552.690177621323,NA,0.508664946478584,-0.644268986202796,0.196547648732052,-0.220941753412328,-3.43579751499745
130,-543.20180052315,-417.887554485086,0.508041734391536,-0.645062530732216,0.183976932936749,-0.220043488786441,-3.43562490737417
131,-537.087021287151,NA,0.507403428499357,-0.645581646052835,0.1792590540145,-0.217136880377663,-3.43547443445154
132,-558.144151720362,NA,0.506753092733359,-0.645806878590533,0.175764095815054,-0.217266887835848,-3.43532792511197
133,-572.122971164788,NA,0.506093690800747,-0.646269628705473,0.177079926150521,-0.221339651252119,-3.4352257074505
134,-543.035044153731,NA,0.505428831707048,-0.646262387119265,0.173833720932506,-0.224803325881102,-3.43513002788709
135,-557.943127337628,NA,0.504761218833842,-0.646580664733164,0.173183845922164,-0.237510584626599,-3.4350402106324
136,-533.075292144578,NA,0.504094610224485,-0.64659525866306,0.173655757917551,-0.248872052240528,-3.43496029669993
137,-546.069257817332,NA,0.503432200289103,-0.646513905305629,0.173625733404828,-0.263254723210754,-3.43489006539432
138,-557.459653083499,NA,0.502777196167032,-0.646197444769709,0.177065176020854,-0.273126219183281,-3.43488445106678
139,-550.209854639098,NA,0.502132190892318,-0.645400424793634,0.180615472454209,-0.275096949949688,-3.43492485096471
140,-556.25697550954,-417.801849773141,0.501498394417036,-0.644426914904497,0.186774885318996,-0.27562373280425,-3.43497560801103
141,-551.57448351111,NA,0.500876726626899,-0.643038995250857,0.193526867173593,-0.27411297045833,-3.43501522558584
142,-566.316440137717,NA,0.500267461346907,-0.64126430656768,0.196689416384145,-0.266739806669689,-3.43508594134482
143,-551.820165869817,NA,0.499669784007479,-0.639570970786321,0.202591620776952,-0.260502908902044,-3.43513032114661
144,-544.723430942523,NA,0.499083214472076,-0.637858199195961,0.213395234107874,-0.253050300070576,-3.4351497923574
145,-549.473357598916,NA,0.498507404693132,-0.636042378652601,0.224772257363626,-0.242364880583249,-3.43518074538692
146,-562.76100425027,NA,0.497941762746905,-0.634147154651436,0.224662200938354,-0.236832736124019,-3.4351993150155
147,-544.797713119369,NA,0.497385447122555,-0.632177768224494,0.222708241530736,-0.230855310994373,-3.43519185690249
148,-551.136301467322,NA,0.496837385099232,-0.630410011677929,0.221805145426508,-0.225309003172005,-3.43517813636129
149,-545.046013325589,NA,0.496296835752037,-0.628348738122565,0.217099042306661,-0.2180066212684,-3.43513741960158
150,-552.903149712421,-417.867827333635,0.495762398974062,-0.626314455201612,0.214984091214784,-0.20838560848695,-3.43506407394817
151,-577.580890996494,NA,0.495232707876327,-0.624014721558342,0.203146116983151,-0.199216381932085,-3.4349775237839
152,-544.854882272686,NA,0.494705680942452,-0.622318021662304,0.194483781160392,-0.195664179781121,-3.43489803400386
153,-548.492385007447,NA,0.494180635862121,-0.620967694892216,0.185629022607327,-0.197438119344524,-3.43479564465713
154,-550.181248640832,NA,0.493657630848908,-0.619732737576227,0.174517043243119,-0.201942055970235,-3.43467564863505
155,-551.622570986915,NA,0.493136912945592,-0.618159389709312,0.158633679587597,-0.20474182714445,-3.43453809764756
156,-555.980277610877,NA,0.492618056908548,-0.616659102492535,0.144305895014125,-0.206022098138482,-3.43441000836942
157,-543.924892758361,NA,0.49210078254444,-0.615148524090034,0.128564468478555,-0.207849860482946,-3.4342775756226
158,-544.566597260728,NA,0.491584898269447,-0.61397016435433,0.113567019345985,-0.214227036842324,-3.43414949826562
159,-547.141607938033,NA,0.491071109141863,-0.612738621314848,0.10111312356125,-0.224391594458513,-3.43395418860047
160,-564.683889073625,-418.045041229799,0.490560448984047,-0.611452490665553,0.0964810706294405,-0.231985479235436,-3.43377033607323
161,-550.522231399209,NA,0.490053835425882,-0.610220404900072,0.0968088330766129,-0.23907419714608,-3.43359403797934
162,-557.578300706458,NA,0.489552240819285,-0.608592971149938,0.0976949564228263,-0.243520465565775,-3.43339137712562
163,-541.251782455797,NA,0.489055856653263,-0.606964256443835,0.0973686248527538,-0.247476960739261,-3.43318671145976
164,-533.490432909782,NA,0.48856475605709,-0.605311032181535,0.098962415748413,-0.252596636309913,-3.43296890462363
165,-549.756362964451,NA,0.488079133968826,-0.60377451833774,0.103559247690044,-0.260236931525178,-3.43272484993609
166,-548.183364821971,NA,0.4875995838544,-0.602211636616869,0.109523244235546,-0.267513742228245,-3.43246034143368
167,-553.937500152754,NA,0.487126560445163,-0.600952806835854,0.114941448868752,-0.277293703474624,-3.43220315314998
168,-541.384976331912,NA,0.486661081812417,-0.599948067127413,0.124776911868607,-0.287530636678035,-3.43195691888854
169,-543.668899675281,NA,0.486204507625476,-0.598536407277044,0.133645783424052,-0.292092099121633,-3.43169372573695
170,-539.352869619825,-417.779776125072,0.485756871762083,-0.597262230451883,0.145686681262199,-0.295920942195025,-3.43144617629753
171,-548.084231152829,NA,0.485318361116874,-0.59574383923231,0.157524593555407,-0.294019108828006,-3.43120643192233
172,-571.351647450556,NA,0.48488815576137,-0.594310785511689,0.172681382140749,-0.28829028562879,-3.43096825072003
173,-542.407232435716,NA,0.484465236467944,-0.59303550222278,0.184316041109665,-0.283040603198448,-3.43072770179558
174,-571.686719788258,NA,0.484048779272331,-0.591428672871794,0.195011665635979,-0.271509014453593,-3.43047286480362
175,-564.05662403986,NA,0.483636916001223,-0.58982474902868,0.206230563420979,-0.257363110783463,-3.43019044242233
176,-557.931172191561,NA,0.483227714644773,-0.588729047608421,0.215163451653507,-0.2473793473126,-3.42988849231784
177,-569.844792494248,NA,0.482820265996803,-0.58810044070409,0.222778884106618,-0.240775325107864,-3.42957325121464
178,-555.752953380841,NA,0.482414456762328,-0.588196289911245,0.230837029751707,-0.237075243762402,-3.42925394944794
179,-549.254067699764,NA,0.482011161041966,-0.588370166117042,0.238433141717855,-0.230055459919048,-3.42892260082772
180,-541.130952759494,-417.867843202491,0.481610838413526,-0.588715841398993,0.240702756852498,-0.223568567080576,-3.42857012089634
181,-558.80727999486,NA,0.481213622218108,-0.589219344064179,0.240488044272853,-0.219239216668296,-3.42815685254823
182,-553.322698618342,NA,0.480819599127613,-0.589948634083371,0.239295062023301,-0.213081010207538,-3.42774201505313
183,-560.637933861244,NA,0.480428756912947,-0.590961417960608,0.233792557367347,-0.212266946084879,-3.42730385930521
184,-545.401366904824,NA,0.480041402672698,-0.592007983153757,0.228820270404611,-0.211407410317405,-3.42684390961901
185,-547.231460002054,NA,0.479657820199378,-0.593109066832103,0.222266096385498,-0.211116690201731,-3.42635300407837
186,-555.828919794011,NA,0.47927814644143,-0.594259388673845,0.213702053651316,-0.211620984366142,-3.42586650261024
187,-545.722278205869,NA,0.47890248816865,-0.595506649285198,0.20639758668354,-0.212457738953954,-3.42538721292519
188,-549.295518963141,NA,0.478531193555132,-0.597151339840162,0.202551816485187,-0.216537503240206,-3.4249098826317
189,-545.260417518298,NA,0.478165524757874,-0.598503335251563,0.196453936353628,-0.21542273744095,-3.42445223764466
190,-550.248941422511,-417.766822478079,0.477805715362323,-0.600116317400881,0.194841378227971,-0.218272583477108,-3.42398286381338
191,-548.684930814786,NA,0.477452898896329,-0.601844534222538,0.195272559599225,-0.220913112158401,-3.4235252249418
192,-551.26871924756,NA,0.477108335782294,-0.603206231978698,0.193099085544246,-0.221960222903331,-3.4230636866788
193,-546.167753819164,NA,0.476772460931664,-0.604434347660739,0.186768860926606,-0.226545616310856,-3.42258497944527
194,-548.515358546997,NA,0.476445601534174,-0.605761311524468,0.180345509070634,-0.233295235391603,-3.42213498607628
195,-553.595862546902,NA,0.476128479101318,-0.606581557372761,0.17658862815605,-0.23653717547285,-3.42168050661583
196,-546.116581969203,NA,0.475821039514723,-0.607322048883849,0.171550498815365,-0.240607523545349,-3.42125031448511
197,-543.641036274706,NA,0.475523244764777,-0.607963341872602,0.168330948078147,-0.245029140935584,-3.42084507414312
198,-558.470645386597,NA,0.475235180861462,-0.608694448039324,0.168245268326442,-0.247905292118718,-3.42050323008946
199,-548.647283923772,NA,0.474957141895478,-0.609408292255685,0.174178764552503,-0.250704503598428,-3.42015354438887
200,-546.529596907475,-417.689283577393,0.474689642351802,-0.609772261131233,0.180260737627433,-0.25006413813329,-3.41981462532215
